pitch1_mean,pitch1_std,pitch1_min,pitch1_max,roll1_mean,roll1_std,roll1_min,roll1_max,pitch2_mean,pitch2_std,pitch2_min,pitch2_max,roll2_mean,roll2_std,roll2_min,roll2_max,delta_pitch_mean,delta_pitch_std,delta_pitch_min,delta_pitch_max,fsr1_scaled_mean,fsr1_scaled_std,fsr1_scaled_min,fsr1_scaled_max,fsr2_scaled_mean,fsr2_scaled_std,fsr2_scaled_min,fsr2_scaled_max,fsr_total_mean,fsr_total_std,fsr_total_min,fsr_total_max,fsr_balance_mean,fsr_balance_std,fsr_balance_min,fsr_balance_max,label,session_id,source_file
0.09060000000000003,0.049976394427769605,-0.01,0.2,-1.274,0.10351811435686026,-1.48,-1.1,-0.44880000000000003,0.0340376262392077,-0.52,-0.39,2.5757999999999996,0.05351971599326738,2.48,2.69,0.5389999999999999,0.042154477816715975,0.45,0.63,0.163,0.004582575694955844,0.16,0.17,0.10079999999999999,0.004399999999999999,0.09,0.11,0.2626,0.005936328831862337,0.25,0.27,0.23619999999999997,0.013098091464026353,0.21,0.26,1,0,good_01.csv
0.0742,0.044501235937892784,-0.01,0.19,-1.2274,0.1271189993667351,-1.46,-0.97,-0.4522,0.03407579786299948,-0.52,-0.39,2.5572,0.05578673677497185,2.41,2.69,0.5266,0.037181178034053734,0.45,0.63,0.1678,0.0046000000000000025,0.16,0.18,0.10259999999999998,0.004820788317277579,0.09,0.11,0.2698,0.007068238818828924,0.25,0.28,0.241,0.01676305461424021,0.22,0.29,1,0,good_01.csv
0.0736,0.03803997896949997,0.0,0.17,-1.1342,0.11487541077184446,-1.41,-0.91,-0.43239999999999995,0.0449248260987174,-0.51,-0.3,2.5292,0.03746144684872699,2.41,2.6,0.5054,0.025550733844647216,0.46,0.57,0.17439999999999997,0.005351635264103852,0.16,0.18,0.09819999999999998,0.006838128398911506,0.09,0.11,0.27259999999999995,0.006264183905346336,0.25,0.28,0.27920000000000006,0.03267047596837242,0.22,0.33,1,0,good_01.csv
0.12560000000000002,0.0684736445648981,0.01,0.32,-1.1492,0.11316960722738237,-1.41,-0.91,-0.3856,0.05355968633216591,-0.48,-0.27,2.5158,0.04190894892502071,2.41,2.59,0.5114,0.03340718485595577,0.46,0.62,0.17619999999999997,0.006289674077406549,0.15,0.18,0.099,0.008306623862918076,0.09,0.12,0.2754,0.007799999999999998,0.25,0.29,0.2768,0.042962309062712166,0.19,0.33,1,0,good_01.csv
0.1078,0.08598348678670806,-0.07,0.32,-1.1022,0.12944944959326787,-1.32,-0.82,-0.39120000000000005,0.05928372457934808,-0.5,-0.27,2.471,0.05821511831131148,2.33,2.59,0.4996,0.044719570659835284,0.41,0.62,0.1714,0.006327716807822546,0.15,0.18,0.10800000000000001,0.006324555320336757,0.09,0.12,0.28059999999999996,0.006135144660071175,0.26,0.29,0.2236,0.03803997896949997,0.16,0.32,1,0,good_01.csv
0.0258,0.057899568219460844,-0.07,0.15,-1.0096,0.11587855711908049,-1.24,-0.81,-0.44059999999999994,0.052437009830843706,-0.55,-0.32,2.4177999999999997,0.045090575511962626,2.33,2.49,0.46659999999999996,0.03326319287140067,0.4,0.54,0.16920000000000002,0.005599999999999998,0.16,0.18,0.1136,0.004799999999999998,0.11,0.12,0.28320000000000006,0.007332121111929326,0.27,0.3,0.19519999999999998,0.016880758276807354,0.15,0.24,1,0,good_01.csv
0.011600000000000001,0.04095656235574465,-0.07,0.11,-1.0064,0.11300902618817667,-1.28,-0.81,-0.4608,0.0394887325701902,-0.55,-0.38,2.3978,0.038485841552446304,2.31,2.47,0.4726000000000001,0.03260736113211249,0.4,0.54,0.17399999999999996,0.006928203230275503,0.16,0.18,0.1176,0.004270831300812523,0.11,0.12,0.2902,0.008829496021857635,0.27,0.3,0.19060000000000002,0.012395160345876935,0.15,0.22,1,0,good_01.csv
0.0192,0.03814918085621237,-0.06,0.09,-1.0988,0.1479410693485754,-1.47,-0.84,-0.46659999999999996,0.03197561570947462,-0.53,-0.38,2.4341999999999997,0.051150366567601475,2.31,2.54,0.48560000000000003,0.0309295974755573,0.42,0.56,0.1752,0.00499599839871871,0.17,0.18,0.11720000000000001,0.004489988864128727,0.11,0.12,0.2914,0.0069310893804653715,0.28,0.3,0.19560000000000002,0.013879481258317977,0.17,0.24,1,0,good_01.csv
0.0218,0.04208039923764983,-0.09,0.09,-1.2833999999999997,0.1786685198908862,-1.7,-0.97,-0.4636,0.03840624949145646,-0.58,-0.39,2.5272,0.0614830057820858,2.41,2.63,0.48599999999999993,0.02660826939130015,0.42,0.56,0.1728,0.004915282290977796,0.16,0.18,0.11059999999999999,0.007045565981523411,0.1,0.12,0.2832,0.0073321211119293265,0.27,0.3,0.2208,0.03116664884134963,0.18,0.29,1,0,good_01.csv
0.05500000000000001,0.07411477585475111,-0.09,0.2,-1.3867999999999998,0.1288633384636608,-1.7,-1.14,-0.4357999999999999,0.06948640154735314,-0.58,-0.28,2.5940000000000003,0.038987177379235904,2.53,2.67,0.49260000000000004,0.028900519026481178,0.43,0.56,0.17819999999999994,0.007124605252222745,0.16,0.2,0.1066,0.005141984052872974,0.1,0.12,0.2844,0.008039900496896695,0.27,0.3,0.25739999999999996,0.026593984282164265,0.19,0.3,1,0,good_01.csv
0.061399999999999996,0.07318497113478968,-0.09,0.2,-1.3559999999999999,0.09637427042525405,-1.59,-1.18,-0.4238,0.06680987950894687,-0.53,-0.28,2.595,0.04104875150354762,2.52,2.67,0.48540000000000005,0.04020994901762499,0.39,0.56,0.18879999999999997,0.007909487973314084,0.18,0.2,0.10840000000000001,0.003666060555964671,0.1,0.11,0.2982,0.010137060717979348,0.28,0.31,0.2736,0.013965672200076867,0.25,0.33,1,0,good_01.csv
0.0434,0.0536510950494023,-0.09,0.17,-1.3636,0.23335603699068944,-1.87,-0.95,-0.42919999999999997,0.043627514254195136,-0.51,-0.33,2.6392,0.0805193144531174,2.52,2.81,0.4732,0.04022138734554044,0.39,0.53,0.1864,0.015200000000000002,0.16,0.2,0.09479999999999998,0.02156293115510969,0.05,0.11,0.2836,0.035143135887396273,0.22,0.31,0.3274,0.07377831659776468,0.26,0.5,1,0,good_01.csv
0.27319999999999994,0.2510572842998187,-0.09,0.79,-1.6648000000000003,0.3596289198604584,-2.18,-0.95,-0.2284,0.23945237522313284,-0.51,0.3,2.8552000000000004,0.18740586970530032,2.56,3.19,0.5032,0.11094935781697883,0.14,0.69,0.1796,0.01743100685560074,0.16,0.21,0.0742,0.01686297719858507,0.05,0.11,0.25440000000000007,0.029336666477294247,0.22,0.31,0.41900000000000004,0.070178344238091,0.28,0.53,1,0,good_01.csv
0.43259999999999993,0.17588416642779417,0.11,0.79,-2.0794,0.23568122538717423,-2.62,-1.57,0.005399999999999996,0.16268017703457296,-0.36,0.32,3.1180000000000003,0.1407693148381422,2.8,3.36,0.42719999999999997,0.17755044353647784,0.12,0.69,0.157,0.033481338085566414,0.09,0.21,0.0674,0.004386342439892266,0.06,0.07,0.2242,0.03219254572102058,0.16,0.28,0.3852,0.11631405761987672,0.1,0.53,1,0,good_01.csv
0.1818,0.23404862742601165,-0.17,0.64,-2.1492,0.1763274227112732,-2.62,-1.87,-0.2158,0.2759426752062827,-0.58,0.32,3.1721999999999997,0.0829768642454028,3.01,3.36,0.39640000000000003,0.12934852144497053,0.12,0.6,0.10979999999999998,0.030626132632116648,0.07,0.17,0.0682,0.004331281565541546,0.06,0.08,0.1784,0.02845065904333325,0.14,0.24,0.21240000000000003,0.13611113106575817,0.03,0.46,1,0,good_01.csv
0.024800000000000003,0.08570274207981912,-0.17,0.19,-1.9122,0.19101088974192024,-2.22,-1.58,-0.43439999999999995,0.07544958581728596,-0.58,-0.28,3.0677999999999996,0.0837684904961287,2.94,3.29,0.4585999999999999,0.04275558443057468,0.36,0.6,0.09880000000000001,0.013362634470792051,0.07,0.12,0.07580000000000002,0.007236021006050215,0.06,0.09,0.175,0.01982422760159901,0.14,0.21,0.1338,0.043215275077222406,0.03,0.23,1,0,good_01.csv
0.07540000000000001,0.06844589103810397,-0.09,0.19,-1.7404000000000002,0.11363027765520947,-2.0,-1.56,-0.377,0.06204030947698439,-0.51,-0.26,3.0026000000000006,0.046510643943080306,2.91,3.11,0.4524,0.040027990206854006,0.39,0.55,0.1194,0.009676776322722357,0.1,0.13,0.08100000000000002,0.004123105625617658,0.07,0.09,0.20120000000000002,0.01012719112093773,0.18,0.22,0.18460000000000001,0.0365080812971594,0.13,0.24,1,0,good_01.csv
0.06960000000000001,0.060760513493551056,-0.04,0.18,-1.6406000000000003,0.11766749763634816,-1.91,-1.45,-0.3746,0.04535239795203778,-0.47,-0.26,2.9706,0.05069161666390207,2.86,3.07,0.44439999999999996,0.04084899019559725,0.39,0.55,0.1268,0.005075431016179812,0.11,0.13,0.08459999999999997,0.0049839743177508425,0.08,0.09,0.21200000000000002,0.0052915026221291815,0.2,0.22,0.19060000000000002,0.030093853192969488,0.14,0.24,1,0,good_01.csv
0.0308,0.041174749543864866,-0.05,0.11,-1.5272,0.09042212118724045,-1.72,-1.37,-0.4018,0.03625961941333637,-0.47,-0.34,2.9307999999999996,0.04877868386908361,2.83,3.04,0.4338,0.02373941869549463,0.38,0.47,0.1266,0.004737087712930808,0.12,0.13,0.08939999999999998,0.002374868417407582,0.08,0.09,0.21640000000000004,0.004800000000000004,0.21,0.22,0.166,0.019493588689617924,0.13,0.21,1,0,good_01.csv
0.021800000000000007,0.0426,-0.06,0.12,-1.4922,0.09683573720481504,-1.72,-1.33,-0.41059999999999997,0.035463220383941445,-0.47,-0.33,2.9147999999999996,0.03573457709278231,2.83,2.99,0.43339999999999995,0.031151885978219683,0.35,0.49,0.1288,0.0032496153618543867,0.12,0.13,0.0904,0.0019595917942265445,0.09,0.1,0.2194,0.003693237062523881,0.21,0.23,0.1624,0.017153425313913253,0.13,0.2,1,0,good_01.csv
0.0542,0.05817525247044485,-0.06,0.2,-1.5312000000000001,0.11618330344761248,-1.8,-1.33,-0.3949999999999999,0.033719430600174724,-0.47,-0.32,2.9188,0.037290213193276404,2.84,2.99,0.4494,0.04163700277397499,0.35,0.53,0.1258,0.00568858506133116,0.11,0.13,0.09159999999999999,0.004630334761116093,0.08,0.1,0.21660000000000004,0.008392854103342917,0.2,0.23,0.147,0.023600847442411896,0.09,0.19,1,0,good_01.csv
0.024600000000000004,0.086538084101741,-0.13,0.2,-1.5632,0.11458516483384752,-1.81,-1.38,-0.42540000000000006,0.06023985391748556,-0.54,-0.32,2.9159999999999995,0.041569219381653116,2.84,2.99,0.44999999999999996,0.039849717690342554,0.37,0.53,0.1272,0.010590561835898984,0.11,0.15,0.0898,0.005827520913733387,0.08,0.1,0.2156,0.012191800523302538,0.2,0.24,0.1704,0.051184372615086335,0.09,0.27,1,0,good_01.csv
-0.0058000000000000005,0.06056698770782645,-0.13,0.11,-1.5153999999999999,0.10257114604019985,-1.81,-1.34,-0.4338,0.05410693116413091,-0.54,-0.33,2.8936,0.043023714391019326,2.81,2.99,0.42760000000000004,0.0333802336720401,0.36,0.51,0.138,0.01019803902718557,0.12,0.15,0.0974,0.011629273408085306,0.08,0.12,0.2348,0.019518196638009366,0.2,0.27,0.1778,0.04601260696809081,0.12,0.27,1,0,good_01.csv
-0.007999999999999998,0.06627216610312356,-0.21,0.08,-1.4347999999999999,0.09007197122301698,-1.63,-1.24,-0.42339999999999994,0.05884250164634404,-0.59,-0.33,2.8524000000000007,0.04447740999653648,2.76,2.95,0.41440000000000005,0.030407893711995242,0.34,0.5,0.14980000000000004,0.008121576201698778,0.14,0.16,0.10900000000000003,0.004999999999999998,0.09,0.12,0.2592,0.011106754701531866,0.24,0.28,0.15880000000000002,0.02196724834839357,0.12,0.2,1,0,good_01.csv
-0.04740000000000001,0.08849429360133906,-0.21,0.13,-1.4282000000000001,0.11197660469937458,-1.7,-1.24,-0.46520000000000006,0.08008095903521635,-0.59,-0.32,2.8246,0.03263188624643084,2.76,2.9,0.41759999999999997,0.0319724881734281,0.34,0.5,0.15960000000000002,0.005986651818838311,0.15,0.17,0.10980000000000002,0.0031559467676118987,0.1,0.12,0.26899999999999996,0.006708203932499372,0.25,0.29,0.18539999999999998,0.023083327316485377,0.15,0.24,1,0,good_01.csv
-0.0486,0.09854968290157001,-0.22,0.16,-1.5461999999999998,0.19148775417764968,-2.01,-1.27,-0.48,0.09048756820690895,-0.62,-0.29,2.8268000000000004,0.0404692475838136,2.73,2.93,0.4314,0.030790258199631913,0.36,0.5,0.17239999999999994,0.011056219968868198,0.15,0.19,0.11200000000000002,0.005291502622129179,0.1,0.12,0.28340000000000004,0.014506550244630859,0.26,0.31,0.21479999999999996,0.024103111832292527,0.16,0.26,1,0,good_01.csv
-0.034,0.07528612089887486,-0.22,0.16,-1.6966000000000003,0.1882191276145971,-2.01,-1.27,-0.5046,0.07432926745232997,-0.62,-0.29,2.8606,0.055835830789914886,2.73,2.99,0.4702000000000001,0.0458034933165583,0.37,0.56,0.18999999999999992,0.010392304845413267,0.17,0.21,0.11460000000000001,0.0049839743177508425,0.11,0.12,0.3044,0.01003194896318757,0.29,0.33,0.24819999999999998,0.031539816105995294,0.18,0.32,1,0,good_01.csv
0.019399999999999997,0.06281432957534451,-0.11,0.16,-1.7906,0.12225236194037316,-2.01,-1.58,-0.47839999999999994,0.06335171663025399,-0.61,-0.33,2.886,0.051613951602255834,2.79,2.99,0.4976,0.03069592806871949,0.43,0.56,0.20220000000000002,0.007820485918406854,0.18,0.21,0.11579999999999999,0.005688585061331155,0.11,0.13,0.3174,0.008440379138403686,0.3,0.33,0.2738,0.022617692189964917,0.21,0.32,1,0,good_01.csv
0.060599999999999994,0.042162068260463696,-0.05,0.16,-1.7892000000000001,0.10594036058084758,-2.01,-1.59,-0.4188,0.03609099610706249,-0.5,-0.33,2.8808,0.05332316569747154,2.79,2.99,0.4794,0.030292573347274417,0.43,0.56,0.20700000000000002,0.004999999999999992,0.19,0.21,0.12219999999999999,0.007291090453423276,0.11,0.13,0.3264,0.0065604877867426956,0.31,0.34,0.26020000000000004,0.02420661066733631,0.22,0.32,1,0,good_01.csv
0.05060000000000001,0.037116573117678846,-0.05,0.13,-1.696,0.11359577456930342,-1.97,-1.47,-0.40940000000000004,0.038699353999776274,-0.51,-0.34,2.8580000000000005,0.05392587505085107,2.72,2.97,0.4604,0.030262848511004383,0.39,0.56,0.20479999999999998,0.006705221845696077,0.19,0.21,0.1286,0.0034698703145794978,0.12,0.13,0.33120000000000005,0.005878775382679633,0.32,0.34,0.22779999999999995,0.019625493624365224,0.19,0.27,1,0,good_01.csv
0.06059999999999999,0.0442,-0.05,0.19,-1.5670000000000002,0.10844814429025514,-1.78,-1.36,-0.4016000000000001,0.04397089946771615,-0.51,-0.29,2.8124000000000002,0.055120232220120406,2.71,2.94,0.4622,0.030938002521171275,0.39,0.52,0.1938,0.011469960767151734,0.17,0.21,0.1292,0.0027129319932501094,0.12,0.13,0.32220000000000004,0.013006152390311299,0.3,0.34,0.2016,0.019935897271003377,0.16,0.24,1,0,good_01.csv
0.049800000000000004,0.05053671932367593,-0.06,0.19,-1.4225999999999999,0.11954597441988585,-1.68,-1.23,-0.39659999999999995,0.041981424463683935,-0.45,-0.28,2.7653999999999996,0.04587853528612262,2.67,2.89,0.4472,0.04025121116190171,0.35,0.52,0.1822,0.007291090453423273,0.17,0.21,0.1308,0.004833218389437833,0.12,0.14,0.31200000000000006,0.006928203230275515,0.3,0.33,0.16340000000000005,0.02990718977102329,0.12,0.24,1,0,good_01.csv
0.018400000000000003,0.04272516822670216,-0.06,0.1,-1.3519999999999996,0.09951884243699784,-1.62,-1.2,-0.4014,0.04118300620401575,-0.48,-0.28,2.7508,0.038566306538220595,2.67,2.82,0.41979999999999995,0.03325597690641489,0.35,0.52,0.18119999999999997,0.004749736834815167,0.17,0.19,0.1364,0.004800000000000005,0.13,0.14,0.317,0.007549834435270756,0.31,0.33,0.1398,0.010675204916066012,0.12,0.17,1,0,good_01.csv
0.029200000000000004,0.04078431070889883,-0.05,0.1,-1.455,0.15512897859523217,-1.85,-1.2,-0.40759999999999996,0.03603109767964335,-0.48,-0.33,2.7889999999999997,0.04924428900898049,2.69,2.92,0.4354,0.03705185555407448,0.37,0.52,0.18099999999999997,0.005744562646538027,0.17,0.19,0.1348,0.0067052218456960895,0.12,0.14,0.3164,0.009748846085563161,0.29,0.33,0.14980000000000002,0.01749171232326898,0.12,0.22,1,0,good_01.csv
0.048799999999999996,0.0445259474913224,-0.05,0.13,-1.6171999999999997,0.18125164826836748,-2.07,-1.31,-0.41980000000000006,0.043289259637928665,-0.51,-0.33,2.8747999999999996,0.06667053322120657,2.78,3.01,0.46819999999999995,0.035815639042183794,0.39,0.53,0.16920000000000002,0.012464349160706304,0.15,0.19,0.1214,0.015621779668142812,0.09,0.14,0.29040000000000005,0.027126370933097554,0.24,0.32,0.1672,0.04490167034754944,0.09,0.27,1,0,good_01.csv
0.1528,0.113877829273305,-0.05,0.36,-1.8038000000000003,0.2044689707510653,-2.15,-1.41,-0.37199999999999994,0.07876547467006087,-0.51,-0.2,3.0180000000000002,0.11,2.85,3.28,0.5247999999999999,0.05536208088574706,0.42,0.66,0.1502,0.016308280105516954,0.11,0.18,0.098,0.020591260281974,0.07,0.14,0.24659999999999996,0.034270103588988465,0.18,0.31,0.2132,0.05876869915184443,0.09,0.31,1,0,good_01.csv
0.2554,0.1103305941251111,0.03,0.53,-2.1076,0.2762865179483067,-2.65,-1.71,-0.3312,0.09199217358014757,-0.55,-0.15,3.1508000000000003,0.08216665990534114,2.97,3.32,0.5858000000000001,0.04907504457461042,0.48,0.69,0.11200000000000002,0.03358571124749333,0.06,0.16,0.0732,0.013181805642627265,0.05,0.1,0.18460000000000001,0.04499822218710424,0.12,0.25,0.19140000000000001,0.08335490387493708,0.04,0.31,1,0,good_01.csv
0.22400000000000003,0.11572380913191546,0.03,0.53,-2.2542,0.20345112435177154,-2.65,-1.86,-0.37200000000000005,0.0909065454189081,-0.55,-0.15,3.2146000000000003,0.06145600052069769,3.1,3.33,0.5948,0.04387436609228673,0.5,0.69,0.08759999999999998,0.015435025105259789,0.06,0.12,0.0702,0.0094847245611035,0.05,0.09,0.15780000000000002,0.020908371529126796,0.12,0.19,0.10799999999999998,0.066332495807108,0.01,0.3,1,0,good_01.csv
0.1512,0.07572687765912443,-0.03,0.3,-2.0168,0.23931101102958047,-2.38,-1.42,-0.39640000000000003,0.04765542991097657,-0.51,-0.31,3.1822000000000004,0.08367293469216912,2.98,3.33,0.5474,0.05233774928290287,0.45,0.65,0.1016,0.012547509713086496,0.08,0.12,0.0808,0.007166589146867564,0.07,0.1,0.18220000000000003,0.01700470523119998,0.15,0.22,0.107,0.04788527957525152,0.01,0.21,1,0,good_01.csv
0.07260000000000001,0.07809763120607435,-0.09,0.25,-1.6466,0.21068089614390767,-2.0,-1.33,-0.423,0.053674947601278576,-0.55,-0.32,3.0921999999999996,0.07181336922885602,2.98,3.25,0.4948,0.036728190807607176,0.42,0.57,0.11460000000000001,0.00942549733435854,0.09,0.13,0.09339999999999997,0.010316976301223146,0.08,0.11,0.20760000000000006,0.016069847541280532,0.17,0.24,0.0992,0.054326420828175306,-0.01,0.21,1,0,good_01.csv
0.0522,0.055903130502682946,-0.09,0.14,-1.4504,0.09193388929007625,-1.64,-1.29,-0.4296,0.045031544499383985,-0.55,-0.35,3.0423999999999993,0.04370629245314683,2.94,3.15,0.48119999999999996,0.025740240869113876,0.42,0.53,0.1168,0.007332121111929343,0.1,0.13,0.10520000000000002,0.005381449618829481,0.1,0.12,0.221,0.008544003745317537,0.21,0.24,0.051,0.03539774004085572,-0.01,0.13,1,0,good_01.csv
0.0622,0.04708672849115768,-0.06,0.14,-1.4146,0.0869300868514463,-1.63,-1.26,-0.4226,0.03719193460953597,-0.52,-0.35,3.0286,0.03510042734782585,2.94,3.1,0.48460000000000003,0.028086295590554488,0.42,0.54,0.1186,0.00529528091794949,0.11,0.13,0.11240000000000001,0.006499230723708764,0.1,0.12,0.2308,0.011106754701531855,0.21,0.25,0.029600000000000005,0.020392155354449416,-0.02,0.09,1,0,good_01.csv
0.032600000000000004,0.04902285181423047,-0.08,0.14,-1.4182,0.08758287503844572,-1.65,-1.26,-0.4397999999999999,0.037867664306106864,-0.53,-0.37,3.032,0.03773592452822639,2.96,3.1,0.47200000000000003,0.03268026927673639,0.41,0.54,0.1232,0.004664761515876244,0.12,0.13,0.1176,0.005499090833947008,0.11,0.13,0.24020000000000002,0.004237924020083416,0.23,0.25,0.022400000000000003,0.023627103080995776,-0.04,0.08,1,0,good_01.csv
0.0316,0.03716772793701547,-0.08,0.09,-1.5002000000000002,0.11323409380570852,-1.77,-1.3,-0.43080000000000007,0.03903024468280976,-0.53,-0.35,3.0464,0.03983767061463306,2.96,3.12,0.46259999999999996,0.02598538050519946,0.41,0.53,0.1232,0.0058103356185335835,0.1,0.13,0.11440000000000002,0.00637495098020369,0.1,0.13,0.23600000000000002,0.007483314773547878,0.21,0.25,0.0326,0.02512449004457603,-0.04,0.08,1,0,good_01.csv
0.0404,0.034811492355255325,-0.06,0.12,-1.641,0.12017071190602141,-1.89,-1.43,-0.4372,0.0450794853564235,-0.56,-0.35,3.073000000000001,0.043874821936960635,2.98,3.18,0.47759999999999997,0.027317393726342204,0.43,0.56,0.1226,0.005589275444992851,0.1,0.13,0.10880000000000001,0.004308131845707602,0.1,0.12,0.231,0.006999999999999996,0.21,0.24,0.0562,0.02115561391215107,-0.0,0.12,1,0,good_01.csv
0.040999999999999995,0.0383275357934736,-0.06,0.13,-1.7022,0.10184871133205368,-1.9,-1.5,-0.4508,0.0405383768791993,-0.56,-0.35,3.0718,0.04466273614547149,3.0,3.18,0.4914,0.03249676907017066,0.43,0.59,0.1276,0.005499090833947013,0.12,0.14,0.10940000000000001,0.004651881339845201,0.1,0.12,0.2368,0.008352245207128435,0.22,0.25,0.0734,0.018826576959181933,0.02,0.12,1,0,good_01.csv
0.045999999999999985,0.03660601043544626,-0.06,0.13,-1.6628,0.10178487117445302,-1.9,-1.48,-0.43799999999999994,0.03292415526630865,-0.52,-0.37,3.055999999999999,0.04000000000000006,2.98,3.14,0.48379999999999995,0.0327957314295626,0.43,0.59,0.1324,0.004270831300812529,0.13,0.14,0.11380000000000001,0.0048538644398046366,0.11,0.12,0.2462,0.004853864439804643,0.24,0.25,0.07860000000000002,0.013857849761056005,0.02,0.1,1,0,good_01.csv
0.04,0.04118252056394801,-0.06,0.12,-1.6348000000000003,0.08800545437641918,-1.83,-1.48,-0.4354,0.03436335257218073,-0.53,-0.36,3.0482,0.039430445090057005,2.97,3.14,0.4754,0.03001399673485689,0.39,0.54,0.1354,0.004983974317750849,0.13,0.14,0.1176,0.004270831300812523,0.11,0.12,0.2514,0.004004996878900161,0.24,0.26,0.075,0.014866068747318504,0.04,0.13,1,0,good_01.csv
-0.0038000000000000013,0.07972176616207144,-0.2,0.14,-1.6976,0.1658379932343611,-2.02,-1.35,-0.4704,0.06343374496275622,-0.66,-0.36,2.992,0.07121797525905942,2.82,3.13,0.46620000000000006,0.04141931916388776,0.35,0.54,0.14980000000000002,0.02336578695443404,0.13,0.2,0.1186,0.004004996878900156,0.11,0.13,0.267,0.026476404589747454,0.25,0.33,0.1106,0.06252711411859659,0.05,0.25,1,0,good_01.csv
-0.08520000000000001,0.10714924171453571,-0.29,0.14,-1.4342,0.4189419530197471,-2.02,-0.43,-0.4554000000000001,0.1133880064204323,-0.66,-0.19,2.6456000000000004,0.37432157298237567,1.83,3.06,0.3702,0.10504265800140436,0.14,0.53,0.18419999999999997,0.02946794869005985,0.13,0.22,0.12240000000000001,0.008138795979750323,0.11,0.15,0.30660000000000004,0.034502753513306735,0.25,0.35,0.19440000000000002,0.06925777934643876,0.06,0.29,1,0,good_01.csv
-0.2754,0.2404929104984178,-0.83,0.06,-0.6376,0.553167461082085,-1.49,0.27,-0.5442,0.269615207286236,-1.07,-0.19,1.9074,0.4958137150180499,1.27,2.8,0.2694,0.09398744597019326,0.1,0.49,0.1892,0.020282011734539546,0.15,0.22,0.13119999999999998,0.009303762679690408,0.12,0.16,0.31980000000000003,0.01902524638473837,0.28,0.35,0.179,0.07083078426785913,0.03,0.29,1,0,good_01.csv
-0.4066,0.17401850476314296,-0.83,-0.06,-0.647,0.5295214820949193,-1.44,0.27,-0.7664,0.23996466406535777,-1.07,-0.22,1.6439999999999997,0.20299753693087016,1.27,2.02,0.35999999999999993,0.1424078649513432,0.1,0.59,0.17300000000000001,0.012041594578792296,0.15,0.2,0.13620000000000002,0.0079724525711979,0.13,0.16,0.3088,0.01656985214176639,0.28,0.35,0.1204,0.032370356809896306,0.03,0.22,1,0,good_01.csv
-0.3064,0.1008912285582845,-0.46,-0.08,-1.2102,0.17726240436144375,-1.55,-0.83,-0.8582000000000001,0.0797919795468191,-0.99,-0.69,1.9584000000000001,0.1659440869690752,1.66,2.27,0.5518000000000001,0.1076232316927902,0.34,0.74,0.1862,0.015477725931156676,0.17,0.21,0.1526,0.01706575518399347,0.13,0.18,0.33879999999999993,0.030570574086856792,0.3,0.38,0.1038,0.033038765110094535,0.02,0.15,1,0,good_01.csv
-0.15,0.09556149852320232,-0.32,0.02,-1.4198000000000002,0.18146614009230486,-1.79,-1.08,-0.7930000000000001,0.09000555538409837,-0.99,-0.63,2.1814,0.10860957600506506,1.97,2.37,0.6434000000000001,0.04338709485549822,0.55,0.74,0.19799999999999998,0.007999999999999998,0.18,0.21,0.1696,0.003979949748426479,0.16,0.18,0.3676,0.0068000000000000066,0.35,0.38,0.07959999999999999,0.026529983038064687,0.02,0.14,1,0,good_01.csv
-0.0986,0.047665920740084314,-0.2,0.02,-1.5438000000000003,0.15026496597677055,-1.83,-1.24,-0.7052,0.047717502030177564,-0.78,-0.58,2.2508,0.05469332683243902,2.14,2.37,0.6076,0.053350164010994364,0.52,0.73,0.19820000000000002,0.005546169849544819,0.19,0.21,0.17439999999999997,0.004963869458396333,0.17,0.18,0.3712,0.006823488843692799,0.36,0.39,0.06499999999999999,0.017,0.03,0.11,1,0,good_01.csv
-0.1456,0.0513482229488032,-0.25,-0.05,-1.4036000000000002,0.20681160509023666,-1.83,-1.07,-0.6838000000000001,0.04358394199702454,-0.76,-0.58,2.1633999999999998,0.08867040092387087,1.99,2.32,0.5394,0.040664972642312204,0.47,0.61,0.20180000000000003,0.006539113089708721,0.19,0.22,0.17919999999999994,0.005230678732248806,0.16,0.2,0.3804,0.009372299611087995,0.36,0.4,0.056600000000000004,0.018067650649710935,0.01,0.13,1,0,good_01.csv
-0.1558,0.049521308544908216,-0.25,-0.07,-1.2091999999999998,0.12715093393286578,-1.5,-0.96,-0.672,0.04656178690729126,-0.77,-0.6,2.056,0.05388877434122994,1.96,2.17,0.5164,0.0328487442682365,0.46,0.6,0.2028,0.005306599664568633,0.19,0.22,0.18019999999999997,0.004237924020083419,0.16,0.2,0.3854000000000001,0.006390618123468188,0.37,0.4,0.05299999999999999,0.016155494421403512,0.01,0.13,1,0,good_01.csv
-0.16520000000000004,0.04682905081250313,-0.25,-0.07,-1.1576,0.1174999574468008,-1.42,-0.96,-0.6750000000000002,0.04295346318982905,-0.77,-0.6,2.0288000000000004,0.04297161854061352,1.96,2.12,0.5104,0.036876008460786536,0.44,0.59,0.20340000000000003,0.004737087712930796,0.2,0.21,0.18159999999999996,0.0036660605559646754,0.18,0.19,0.38660000000000005,0.005141984052872981,0.38,0.4,0.0508,0.010166612021711067,0.03,0.08,1,0,good_01.csv
