t_ms,pitch1,roll1,pitch2,roll2,delta_pitch,fsr1_scaled,fsr2_scaled,fsr_total,fsr_balance,label
18100,0.64,-1.99,-0.03,1.64,0.66,0.26,0.34,0.60,-0.13,1
18120,0.71,-2.21,0.10,1.57,0.60,0.25,0.32,0.57,-0.12,1
18140,0.70,-2.37,0.16,1.61,0.54,0.23,0.30,0.54,-0.12,1
18160,0.55,-2.52,0.09,1.56,0.46,0.20,0.28,0.48,-0.15,1
18180,0.52,-2.51,0.06,1.62,0.45,0.21,0.27,0.48,-0.13,1
18200,0.55,-2.56,0.11,1.69,0.44,0.21,0.28,0.48,-0.15,1
18220,0.43,-2.54,-0.07,1.73,0.49,0.21,0.27,0.48,-0.12,1
18240,0.24,-2.50,-0.22,1.78,0.46,0.21,0.26,0.47,-0.11,1
18260,0.15,-2.38,-0.35,1.85,0.50,0.21,0.26,0.47,-0.11,1
18280,0.11,-2.28,-0.42,1.88,0.53,0.21,0.26,0.46,-0.11,1
18300,0.08,-2.14,-0.51,1.95,0.60,0.20,0.26,0.46,-0.13,1
18320,-0.01,-2.01,-0.53,1.96,0.52,0.21,0.26,0.47,-0.12,1
18340,-0.15,-1.97,-0.64,1.94,0.50,0.22,0.27,0.49,-0.09,1
18360,-0.16,-1.84,-0.67,2.00,0.51,0.22,0.27,0.49,-0.11,1
18380,-0.08,-1.74,-0.66,2.03,0.57,0.22,0.28,0.50,-0.13,1
18400,-0.00,-1.62,-0.65,2.02,0.65,0.22,0.29,0.51,-0.14,1
18420,0.02,-1.55,-0.66,2.09,0.68,0.22,0.30,0.53,-0.16,1
18440,-0.10,-1.45,-0.71,2.11,0.62,0.22,0.31,0.53,-0.15,1
18460,-0.28,-1.37,-0.77,2.16,0.49,0.23,0.28,0.51,-0.11,1
18480,-0.27,-1.33,-0.78,2.14,0.51,0.23,0.29,0.52,-0.11,1
18500,-0.18,-1.29,-0.71,2.17,0.53,0.23,0.30,0.52,-0.13,1
18520,-0.17,-1.28,-0.72,2.21,0.55,0.24,0.29,0.54,-0.10,1
18540,-0.20,-1.25,-0.71,2.23,0.50,0.24,0.29,0.53,-0.10,1
18560,-0.15,-1.30,-0.60,2.20,0.45,0.23,0.29,0.53,-0.11,1
18580,0.02,-1.33,-0.49,2.20,0.51,0.24,0.29,0.53,-0.09,1
18600,0.11,-1.32,-0.44,2.23,0.55,0.24,0.29,0.54,-0.10,1
18620,0.10,-1.38,-0.43,2.17,0.53,0.25,0.30,0.54,-0.09,1
18640,0.03,-1.43,-0.49,2.13,0.53,0.26,0.30,0.56,-0.06,1
18660,0.06,-1.48,-0.44,2.12,0.51,0.27,0.30,0.56,-0.06,1
18680,0.12,-1.51,-0.44,2.13,0.56,0.27,0.31,0.58,-0.06,1
18700,0.13,-1.52,-0.40,2.15,0.53,0.28,0.30,0.58,-0.04,1
18720,0.17,-1.55,-0.38,2.10,0.55,0.28,0.31,0.59,-0.06,1
18740,0.12,-1.53,-0.41,2.13,0.52,0.29,0.31,0.59,-0.04,1
18760,0.10,-1.51,-0.44,2.14,0.54,0.28,0.31,0.59,-0.05,1
18780,0.09,-1.47,-0.52,2.18,0.61,0.28,0.31,0.59,-0.04,1
18800,0.03,-1.48,-0.59,2.14,0.62,0.28,0.31,0.59,-0.06,1
18820,-0.04,-1.47,-0.60,2.15,0.56,0.27,0.32,0.58,-0.09,1
18840,-0.05,-1.44,-0.60,2.12,0.55,0.27,0.30,0.57,-0.06,1
18860,-0.09,-1.42,-0.64,2.14,0.55,0.27,0.32,0.59,-0.08,1
18880,-0.13,-1.41,-0.66,2.15,0.53,0.28,0.31,0.59,-0.06,1
18900,-0.17,-1.38,-0.62,2.17,0.46,0.26,0.32,0.58,-0.09,1
18920,-0.22,-1.37,-0.68,2.18,0.47,0.26,0.32,0.58,-0.10,1
18940,-0.18,-1.31,-0.67,2.20,0.49,0.26,0.32,0.59,-0.10,1
18960,-0.05,-1.30,-0.63,2.24,0.57,0.26,0.32,0.59,-0.10,1
18980,-0.02,-1.29,-0.60,2.29,0.59,0.26,0.33,0.59,-0.11,1
19000,-0.06,-1.34,-0.64,2.26,0.57,0.26,0.33,0.59,-0.11,1
19020,-0.12,-1.39,-0.64,2.22,0.52,0.26,0.33,0.59,-0.13,1
19040,-0.06,-1.49,-0.63,2.17,0.56,0.26,0.33,0.60,-0.12,1
19060,-0.04,-1.53,-0.63,2.12,0.60,0.26,0.33,0.60,-0.12,1
19080,-0.03,-1.53,-0.61,2.12,0.58,0.27,0.34,0.60,-0.12,1
19100,-0.06,-1.58,-0.59,2.12,0.53,0.26,0.33,0.59,-0.13,1
19120,-0.03,-1.59,-0.56,2.11,0.54,0.25,0.33,0.59,-0.13,1
19140,0.05,-1.54,-0.52,2.13,0.57,0.25,0.33,0.58,-0.14,1
19160,0.07,-1.46,-0.55,2.22,0.62,0.25,0.34,0.59,-0.14,1
19180,0.09,-1.39,-0.52,2.29,0.61,0.27,0.34,0.60,-0.12,1
19200,0.10,-1.38,-0.51,2.30,0.61,0.27,0.34,0.61,-0.11,1
19220,0.14,-1.39,-0.51,2.29,0.65,0.27,0.34,0.61,-0.11,1
19240,0.09,-1.46,-0.50,2.28,0.59,0.25,0.32,0.57,-0.13,1
19260,0.07,-1.48,-0.52,2.25,0.59,0.26,0.34,0.60,-0.12,1
19280,0.04,-1.55,-0.52,2.18,0.56,0.28,0.34,0.61,-0.10,1
19300,0.04,-1.59,-0.51,2.13,0.54,0.28,0.34,0.61,-0.10,1
19320,0.02,-1.60,-0.54,2.12,0.55,0.27,0.34,0.61,-0.11,1
19340,0.02,-1.58,-0.53,2.13,0.56,0.27,0.34,0.62,-0.11,1
19360,0.01,-1.54,-0.54,2.15,0.55,0.27,0.34,0.61,-0.12,1
19380,-0.00,-1.50,-0.58,2.16,0.58,0.27,0.34,0.61,-0.11,1
19400,0.00,-1.46,-0.58,2.18,0.59,0.28,0.35,0.62,-0.11,1
19420,0.04,-1.46,-0.60,2.21,0.64,0.28,0.34,0.63,-0.09,1
19440,0.09,-1.45,-0.58,2.27,0.67,0.28,0.34,0.62,-0.10,1
19460,0.04,-1.42,-0.60,2.28,0.64,0.28,0.34,0.61,-0.09,1
19480,0.01,-1.52,-0.59,2.24,0.60,0.28,0.34,0.62,-0.08,1
19500,-0.02,-1.61,-0.60,2.18,0.58,0.29,0.33,0.61,-0.07,1
19520,-0.02,-1.71,-0.57,2.14,0.55,0.28,0.32,0.61,-0.07,1
19540,-0.02,-1.76,-0.57,2.10,0.55,0.27,0.32,0.59,-0.09,1
19560,-0.00,-1.73,-0.58,2.09,0.58,0.28,0.33,0.61,-0.07,1
19580,-0.01,-1.72,-0.56,2.10,0.55,0.29,0.34,0.63,-0.09,1
19600,0.05,-1.67,-0.48,2.12,0.53,0.30,0.34,0.64,-0.06,1
19620,0.10,-1.57,-0.48,2.19,0.58,0.29,0.34,0.63,-0.09,1
19640,0.12,-1.46,-0.49,2.26,0.61,0.29,0.34,0.63,-0.08,1
19660,0.09,-1.41,-0.46,2.31,0.55,0.29,0.34,0.63,-0.08,1
19680,0.03,-1.42,-0.47,2.30,0.50,0.29,0.34,0.63,-0.08,1
19700,-0.01,-1.45,-0.51,2.25,0.49,0.29,0.34,0.63,-0.07,1
19720,-0.06,-1.52,-0.57,2.19,0.51,0.30,0.34,0.63,-0.07,1
19740,-0.09,-1.54,-0.61,2.17,0.52,0.30,0.35,0.65,-0.09,1
19760,-0.08,-1.54,-0.61,2.15,0.53,0.31,0.35,0.66,-0.07,1
19780,-0.08,-1.56,-0.64,2.18,0.56,0.31,0.35,0.66,-0.07,1
19800,-0.13,-1.54,-0.68,2.19,0.55,0.31,0.36,0.67,-0.07,1
19820,-0.13,-1.51,-0.70,2.20,0.57,0.31,0.35,0.66,-0.07,1
19840,-0.09,-1.51,-0.66,2.23,0.57,0.31,0.36,0.67,-0.07,1
19860,-0.09,-1.53,-0.61,2.20,0.52,0.31,0.36,0.66,-0.08,1
19880,-0.06,-1.49,-0.58,2.21,0.51,0.31,0.36,0.67,-0.07,1
19900,-0.03,-1.48,-0.55,2.20,0.52,0.31,0.36,0.67,-0.08,1
19920,-0.02,-1.48,-0.61,2.25,0.59,0.31,0.36,0.67,-0.08,1
19940,-0.05,-1.55,-0.59,2.21,0.54,0.30,0.36,0.66,-0.09,1
19960,-0.01,-1.59,-0.53,2.19,0.51,0.30,0.36,0.66,-0.09,1
19980,-0.02,-1.65,-0.56,2.14,0.54,0.30,0.36,0.66,-0.10,1
20000,-0.04,-1.64,-0.58,2.16,0.53,0.30,0.36,0.66,-0.09,1
20020,-0.09,-1.68,-0.61,2.17,0.52,0.30,0.35,0.66,-0.08,1
20040,-0.11,-1.66,-0.61,2.14,0.50,0.30,0.35,0.66,-0.08,1
20060,-0.08,-1.66,-0.61,2.15,0.53,0.30,0.36,0.66,-0.08,1
20080,-0.02,-1.63,-0.58,2.20,0.55,0.30,0.36,0.67,-0.09,1
20100,-0.02,-1.57,-0.57,2.21,0.55,0.31,0.36,0.67,-0.09,1
20120,-0.04,-1.52,-0.57,2.24,0.53,0.31,0.36,0.67,-0.08,1
20140,-0.09,-1.51,-0.60,2.24,0.51,0.31,0.36,0.67,-0.08,1
20160,-0.16,-1.55,-0.63,2.21,0.48,0.31,0.36,0.67,-0.08,1
20180,-0.14,-1.61,-0.58,2.15,0.44,0.31,0.36,0.67,-0.08,1
20200,-0.11,-1.65,-0.58,2.11,0.47,0.31,0.36,0.67,-0.08,1
20220,-0.12,-1.65,-0.60,2.10,0.48,0.31,0.37,0.68,-0.08,1
20240,-0.11,-1.59,-0.58,2.14,0.48,0.31,0.37,0.68,-0.08,1
20260,0.01,-1.57,-0.54,2.18,0.55,0.32,0.37,0.68,-0.07,1
20280,-0.03,-1.57,-0.58,2.19,0.55,0.31,0.37,0.68,-0.07,1
20300,-0.03,-1.58,-0.57,2.21,0.54,0.32,0.36,0.67,-0.06,1
20320,-0.07,-1.56,-0.58,2.20,0.51,0.32,0.37,0.68,-0.07,1
20340,-0.11,-1.52,-0.65,2.19,0.54,0.32,0.37,0.68,-0.07,1
20360,-0.08,-1.51,-0.63,2.18,0.55,0.32,0.36,0.68,-0.07,1
20380,-0.01,-1.50,-0.56,2.19,0.55,0.32,0.37,0.69,-0.06,1
20400,-0.07,-1.52,-0.58,2.21,0.51,0.32,0.37,0.69,-0.07,1
20420,-0.14,-1.57,-0.57,2.21,0.44,0.32,0.37,0.69,-0.07,1
20440,-0.11,-1.62,-0.57,2.15,0.46,0.32,0.37,0.69,-0.07,1
20460,-0.08,-1.70,-0.56,2.13,0.48,0.32,0.37,0.68,-0.07,1
20480,-0.10,-1.67,-0.62,2.11,0.52,0.32,0.37,0.68,-0.07,1
20500,-0.13,-1.68,-0.67,2.10,0.54,0.32,0.37,0.68,-0.07,1
20520,-0.12,-1.63,-0.67,2.08,0.55,0.32,0.37,0.69,-0.06,1
20540,-0.08,-1.62,-0.62,2.13,0.54,0.32,0.37,0.69,-0.06,1
20560,-0.08,-1.59,-0.55,2.14,0.47,0.32,0.37,0.69,-0.07,1
20580,-0.13,-1.54,-0.61,2.16,0.48,0.32,0.37,0.69,-0.06,1
20600,-0.14,-1.47,-0.67,2.18,0.53,0.32,0.37,0.69,-0.06,1
20620,-0.19,-1.45,-0.69,2.17,0.50,0.32,0.37,0.68,-0.07,1
20640,-0.16,-1.49,-0.66,2.16,0.50,0.32,0.37,0.69,-0.06,1
20660,-0.14,-1.59,-0.63,2.10,0.49,0.32,0.38,0.70,-0.08,1
20680,-0.12,-1.63,-0.61,2.10,0.49,0.32,0.37,0.69,-0.07,1
20700,-0.12,-1.60,-0.60,2.09,0.48,0.32,0.37,0.69,-0.06,1
20720,-0.13,-1.57,-0.62,2.11,0.49,0.32,0.37,0.69,-0.06,1
20740,-0.12,-1.56,-0.62,2.12,0.50,0.33,0.37,0.69,-0.06,1
20760,-0.11,-1.58,-0.60,2.14,0.49,0.33,0.37,0.69,-0.06,1
20780,-0.17,-1.54,-0.62,2.11,0.46,0.33,0.37,0.70,-0.06,1
20800,-0.23,-1.52,-0.68,2.11,0.46,0.33,0.37,0.69,-0.06,1
20820,-0.24,-1.48,-0.70,2.14,0.46,0.33,0.37,0.69,-0.06,1
20840,-0.17,-1.50,-0.66,2.14,0.48,0.33,0.37,0.69,-0.05,1
20860,-0.16,-1.53,-0.65,2.18,0.50,0.33,0.37,0.70,-0.05,1
20880,-0.16,-1.53,-0.67,2.13,0.50,0.33,0.37,0.70,-0.05,1
20900,-0.20,-1.61,-0.65,2.12,0.45,0.33,0.37,0.70,-0.05,1
20920,-0.09,-1.68,-0.57,2.06,0.48,0.33,0.37,0.70,-0.05,1
20940,-0.08,-1.70,-0.58,2.03,0.50,0.33,0.36,0.69,-0.06,1
20960,-0.10,-1.66,-0.58,2.06,0.48,0.32,0.37,0.69,-0.06,1
20980,-0.09,-1.62,-0.57,2.04,0.49,0.32,0.37,0.69,-0.06,1
21000,-0.11,-1.59,-0.58,2.06,0.47,0.32,0.37,0.69,-0.06,1
21020,-0.07,-1.55,-0.59,2.11,0.52,0.32,0.37,0.70,-0.07,1
21040,-0.07,-1.49,-0.56,2.11,0.49,0.33,0.37,0.70,-0.06,1
21060,-0.10,-1.46,-0.55,2.13,0.45,0.33,0.37,0.70,-0.06,1
21080,-0.16,-1.46,-0.61,2.20,0.45,0.33,0.37,0.70,-0.05,1
21100,-0.26,-1.45,-0.69,2.18,0.42,0.33,0.37,0.70,-0.06,1
21120,-0.24,-1.51,-0.68,2.13,0.45,0.33,0.37,0.70,-0.06,1
21140,-0.18,-1.56,-0.68,2.09,0.50,0.33,0.37,0.70,-0.06,1
21160,-0.16,-1.55,-0.64,2.09,0.48,0.33,0.37,0.70,-0.07,1
21180,-0.20,-1.54,-0.60,2.11,0.40,0.33,0.37,0.70,-0.06,1
21200,-0.17,-1.53,-0.60,2.12,0.42,0.33,0.37,0.70,-0.06,1
21220,-0.18,-1.53,-0.66,2.10,0.47,0.33,0.37,0.70,-0.05,1
21240,-0.22,-1.57,-0.66,2.11,0.44,0.33,0.37,0.70,-0.06,1
21260,-0.22,-1.56,-0.66,2.13,0.44,0.33,0.37,0.70,-0.05,1
21280,-0.25,-1.53,-0.69,2.12,0.43,0.33,0.37,0.70,-0.06,1
21300,-0.24,-1.52,-0.70,2.14,0.46,0.33,0.37,0.70,-0.05,1
21320,-0.19,-1.51,-0.69,2.11,0.50,0.33,0.37,0.70,-0.06,1
21340,-0.20,-1.49,-0.70,2.14,0.51,0.33,0.37,0.70,-0.06,1
21360,-0.22,-1.48,-0.68,2.12,0.45,0.33,0.37,0.70,-0.06,1
21380,-0.23,-1.61,-0.65,2.10,0.42,0.33,0.38,0.71,-0.07,1
21400,-0.21,-1.72,-0.63,2.03,0.42,0.32,0.37,0.69,-0.08,1
21420,-0.21,-1.75,-0.64,2.03,0.43,0.33,0.37,0.70,-0.06,1
21440,-0.24,-1.73,-0.64,2.03,0.40,0.33,0.40,0.73,-0.10,1
21460,-0.19,-1.73,-0.61,2.03,0.43,0.32,0.37,0.70,-0.07,1
21480,-0.17,-1.60,-0.56,2.02,0.40,0.32,0.37,0.70,-0.07,1
21500,-0.17,-1.52,-0.56,2.04,0.39,0.33,0.37,0.70,-0.07,1
21520,-0.16,-1.50,-0.61,2.09,0.45,0.33,0.37,0.70,-0.07,1
21540,-0.17,-1.46,-0.68,2.12,0.51,0.33,0.37,0.70,-0.07,1
21560,-0.17,-1.47,-0.71,2.15,0.54,0.32,0.38,0.70,-0.07,1
21580,-0.18,-1.47,-0.68,2.14,0.50,0.33,0.37,0.70,-0.07,1
21600,-0.19,-1.53,-0.68,2.09,0.49,0.33,0.37,0.70,-0.07,1
21620,-0.25,-1.57,-0.65,2.03,0.40,0.33,0.37,0.70,-0.06,1
21640,-0.26,-1.60,-0.64,2.02,0.38,0.33,0.37,0.70,-0.06,1
21660,-0.29,-1.57,-0.64,2.05,0.35,0.33,0.37,0.70,-0.06,1
21680,-0.29,-1.53,-0.64,2.05,0.35,0.33,0.37,0.70,-0.06,1
21700,-0.24,-1.51,-0.61,2.04,0.38,0.32,0.37,0.69,-0.08,1
21720,-0.22,-1.49,-0.63,2.05,0.40,0.33,0.37,0.70,-0.07,1
21740,-0.22,-1.46,-0.61,2.09,0.39,0.33,0.37,0.70,-0.06,1
21760,-0.27,-1.42,-0.66,2.09,0.39,0.31,0.37,0.69,-0.08,1
21780,-0.27,-1.41,-0.71,2.12,0.44,0.33,0.37,0.70,-0.07,1
21800,-0.23,-1.44,-0.65,2.09,0.42,0.33,0.37,0.70,-0.06,1
21820,-0.24,-1.49,-0.69,2.10,0.45,0.33,0.37,0.70,-0.06,1
21840,-0.23,-1.51,-0.72,2.11,0.49,0.33,0.38,0.71,-0.06,1
21860,-0.21,-1.59,-0.67,2.06,0.46,0.32,0.37,0.70,-0.07,1
21880,-0.14,-1.71,-0.59,2.01,0.45,0.33,0.38,0.71,-0.06,1
21900,-0.16,-1.74,-0.60,1.99,0.44,0.33,0.37,0.70,-0.06,1
21920,-0.20,-1.70,-0.66,1.98,0.46,0.33,0.38,0.71,-0.06,1
21940,-0.21,-1.65,-0.66,2.02,0.45,0.33,0.38,0.71,-0.06,1
21960,-0.16,-1.68,-0.61,2.00,0.45,0.33,0.37,0.70,-0.06,1
21980,-0.15,-1.62,-0.56,2.03,0.41,0.33,0.37,0.70,-0.07,1
22000,-0.16,-1.55,-0.56,2.06,0.41,0.33,0.38,0.71,-0.07,1
22020,-0.15,-1.49,-0.59,2.10,0.44,0.33,0.38,0.71,-0.07,1
22040,-0.19,-1.43,-0.68,2.12,0.49,0.33,0.38,0.71,-0.07,1
22060,-0.26,-1.37,-0.70,2.14,0.44,0.34,0.38,0.71,-0.05,1
22080,-0.25,-1.42,-0.74,2.10,0.49,0.33,0.38,0.71,-0.07,1
22100,-0.26,-1.47,-0.72,2.05,0.47,0.33,0.39,0.72,-0.08,1
22120,-0.28,-1.50,-0.69,2.02,0.41,0.35,0.38,0.73,-0.05,1
22140,-0.26,-1.49,-0.68,2.02,0.42,0.34,0.38,0.72,-0.06,1
22160,-0.26,-1.52,-0.70,2.03,0.44,0.33,0.38,0.72,-0.07,1
22180,-0.26,-1.49,-0.67,2.02,0.40,0.33,0.38,0.71,-0.07,1
22200,-0.26,-1.48,-0.71,2.02,0.44,0.33,0.38,0.71,-0.07,1
22220,-0.25,-1.49,-0.71,2.04,0.46,0.33,0.38,0.71,-0.07,1
22240,-0.26,-1.50,-0.67,2.05,0.41,0.34,0.38,0.71,-0.06,1
22260,-0.30,-1.48,-0.70,2.06,0.40,0.34,0.38,0.72,-0.06,1
22280,-0.24,-1.50,-0.68,2.08,0.44,0.33,0.38,0.71,-0.07,1
22300,-0.21,-1.50,-0.64,2.07,0.43,0.34,0.38,0.72,-0.06,1
22320,-0.22,-1.49,-0.70,2.09,0.47,0.33,0.37,0.71,-0.06,1
22340,-0.25,-1.51,-0.75,2.10,0.50,0.34,0.38,0.72,-0.06,1
22360,-0.24,-1.57,-0.71,2.03,0.47,0.33,0.38,0.71,-0.07,1
22380,-0.22,-1.63,-0.65,1.98,0.44,0.33,0.38,0.71,-0.07,1
22400,-0.28,-1.64,-0.66,1.97,0.39,0.33,0.38,0.71,-0.07,1
22420,-0.29,-1.62,-0.69,2.00,0.40,0.33,0.38,0.71,-0.08,1
22440,-0.23,-1.62,-0.65,1.98,0.42,0.34,0.38,0.72,-0.06,1
22460,-0.20,-1.57,-0.63,2.00,0.43,0.34,0.38,0.72,-0.06,1
22480,-0.21,-1.51,-0.64,2.05,0.43,0.34,0.38,0.72,-0.06,1
22500,-0.18,-1.47,-0.65,2.08,0.47,0.33,0.38,0.71,-0.07,1
22520,-0.21,-1.44,-0.66,2.10,0.45,0.33,0.38,0.71,-0.07,1
22540,-0.27,-1.40,-0.70,2.09,0.43,0.33,0.38,0.71,-0.07,1
22560,-0.26,-1.43,-0.72,2.12,0.46,0.33,0.39,0.72,-0.08,1
22580,-0.24,-1.48,-0.67,2.08,0.43,0.34,0.38,0.72,-0.06,1
22600,-0.26,-1.55,-0.66,2.02,0.40,0.34,0.38,0.72,-0.06,1
22620,-0.27,-1.60,-0.65,2.00,0.38,0.34,0.38,0.72,-0.06,1
22640,-0.26,-1.60,-0.66,2.02,0.40,0.34,0.38,0.72,-0.06,1
22660,-0.28,-1.56,-0.67,2.02,0.39,0.34,0.38,0.73,-0.06,1
22680,-0.24,-1.51,-0.68,2.05,0.45,0.34,0.38,0.73,-0.06,1
22700,-0.23,-1.48,-0.67,2.09,0.44,0.34,0.38,0.72,-0.05,1
22720,-0.20,-1.43,-0.64,2.11,0.43,0.34,0.38,0.72,-0.05,1
22740,-0.20,-1.41,-0.66,2.08,0.46,0.34,0.38,0.73,-0.05,1
22760,-0.24,-1.42,-0.69,2.08,0.44,0.34,0.38,0.72,-0.06,1
22780,-0.26,-1.45,-0.70,2.08,0.45,0.36,0.38,0.75,-0.03,1
22800,-0.26,-1.46,-0.73,2.06,0.47,0.34,0.38,0.73,-0.05,1
22820,-0.28,-1.43,-0.81,2.05,0.53,0.34,0.38,0.72,-0.06,1
22840,-0.29,-1.54,-0.77,2.05,0.48,0.35,0.38,0.74,-0.04,1
22860,-0.24,-1.63,-0.70,1.99,0.45,0.34,0.38,0.72,-0.05,1
22880,-0.25,-1.70,-0.67,1.98,0.42,0.34,0.38,0.72,-0.05,1
22900,-0.28,-1.67,-0.70,1.97,0.42,0.34,0.38,0.72,-0.06,1
22920,-0.31,-1.65,-0.72,1.99,0.41,0.34,0.38,0.72,-0.05,1
22940,-0.28,-1.59,-0.71,2.05,0.43,0.34,0.38,0.72,-0.06,1
22960,-0.21,-1.51,-0.69,2.05,0.48,0.34,0.38,0.72,-0.06,1
22980,-0.19,-1.49,-0.66,2.11,0.47,0.34,0.38,0.72,-0.06,1
23000,-0.21,-1.41,-0.70,2.11,0.49,0.34,0.38,0.72,-0.06,1
23020,-0.23,-1.40,-0.71,2.13,0.48,0.34,0.38,0.72,-0.06,1
23040,-0.29,-1.43,-0.71,2.11,0.42,0.34,0.39,0.73,-0.06,1
23060,-0.32,-1.48,-0.72,2.08,0.40,0.34,0.39,0.73,-0.06,1
23080,-0.34,-1.52,-0.69,2.05,0.35,0.34,0.38,0.73,-0.06,1
23100,-0.29,-1.54,-0.67,2.02,0.38,0.34,0.39,0.73,-0.06,1
23120,-0.26,-1.56,-0.63,2.00,0.36,0.34,0.39,0.73,-0.06,1
23140,-0.27,-1.56,-0.64,2.03,0.37,0.35,0.39,0.73,-0.06,1
23160,-0.26,-1.53,-0.67,2.02,0.41,0.34,0.39,0.73,-0.06,1
23180,-0.29,-1.47,-0.68,2.05,0.39,0.34,0.38,0.73,-0.05,1
23200,-0.26,-1.44,-0.69,2.06,0.43,0.34,0.38,0.72,-0.06,1
23220,-0.21,-1.42,-0.66,2.06,0.44,0.34,0.39,0.73,-0.06,1
23240,-0.26,-1.43,-0.68,2.04,0.41,0.34,0.39,0.73,-0.06,1
23260,-0.28,-1.44,-0.72,2.06,0.44,0.34,0.38,0.73,-0.05,1
23280,-0.27,-1.49,-0.71,2.02,0.44,0.34,0.39,0.73,-0.06,1
23300,-0.25,-1.50,-0.70,2.03,0.45,0.35,0.39,0.73,-0.06,1
23320,-0.25,-1.47,-0.70,2.09,0.45,0.35,0.39,0.73,-0.05,1
23340,-0.31,-1.56,-0.69,2.05,0.38,0.34,0.38,0.73,-0.05,1
23360,-0.30,-1.64,-0.68,2.00,0.38,0.34,0.39,0.73,-0.06,1
23380,-0.30,-1.65,-0.67,1.99,0.36,0.35,0.39,0.73,-0.06,1
23400,-0.32,-1.61,-0.69,2.01,0.38,0.35,0.39,0.73,-0.05,1
23420,-0.31,-1.54,-0.71,2.02,0.40,0.35,0.38,0.73,-0.05,1
23440,-0.29,-1.47,-0.71,2.03,0.42,0.34,0.38,0.73,-0.06,1
23460,-0.26,-1.40,-0.71,2.06,0.44,0.34,0.38,0.72,-0.04,1
23480,-0.25,-1.32,-0.65,2.06,0.40,0.34,0.38,0.72,-0.05,1
23500,-0.21,-1.30,-0.70,2.13,0.50,0.34,0.38,0.71,-0.06,1
23520,-0.27,-1.22,-0.75,2.16,0.47,0.35,0.37,0.72,-0.04,1
23540,-0.33,-1.19,-0.71,2.20,0.38,0.34,0.37,0.72,-0.04,1
23560,-0.38,-1.21,-0.74,2.15,0.35,0.34,0.36,0.70,-0.02,1
23580,-0.39,-1.20,-0.71,2.11,0.32,0.34,0.34,0.67,0.00,1
23600,-0.36,-1.16,-0.71,2.13,0.36,0.33,0.33,0.65,0.00,1
23620,-0.33,-1.15,-0.74,2.13,0.41,0.32,0.32,0.63,0.00,1
23640,-0.31,-1.10,-0.73,2.18,0.42,0.30,0.31,0.62,-0.02,1
23660,-0.31,-1.06,-0.75,2.19,0.45,0.30,0.31,0.61,-0.02,1
23680,-0.26,-1.13,-0.69,2.19,0.43,0.29,0.30,0.59,-0.02,1
23700,-0.25,-1.18,-0.68,2.13,0.42,0.28,0.28,0.56,-0.01,1
23720,-0.25,-1.23,-0.64,2.14,0.39,0.27,0.27,0.54,0.00,1
23740,-0.28,-1.28,-0.64,2.11,0.35,0.27,0.27,0.54,-0.00,1
23760,-0.35,-1.33,-0.71,2.11,0.36,0.24,0.24,0.49,0.01,1
23780,-0.35,-1.37,-0.69,2.13,0.34,0.23,0.24,0.47,-0.03,1
23800,-0.21,-1.40,-0.63,2.13,0.42,0.22,0.23,0.45,-0.01,1
23820,-0.19,-1.41,-0.64,2.16,0.45,0.21,0.21,0.42,-0.00,1
23840,-0.23,-1.39,-0.66,2.16,0.43,0.21,0.19,0.39,0.05,1
23860,-0.22,-1.39,-0.64,2.17,0.42,0.20,0.17,0.37,0.07,1
23880,-0.16,-1.40,-0.66,2.15,0.51,0.18,0.17,0.35,0.04,1
23900,-0.20,-1.37,-0.67,2.19,0.47,0.18,0.16,0.34,0.08,1
23920,-0.24,-1.38,-0.71,2.16,0.46,0.19,0.15,0.34,0.10,1
23940,-0.23,-1.35,-0.67,2.16,0.44,0.17,0.15,0.32,0.06,1
23960,-0.15,-1.32,-0.61,2.17,0.45,0.17,0.15,0.32,0.05,1
23980,-0.10,-1.28,-0.58,2.14,0.48,0.16,0.14,0.30,0.09,1
24000,-0.03,-1.26,-0.55,2.17,0.52,0.15,0.14,0.29,0.05,1
24020,-0.01,-1.22,-0.58,2.22,0.56,0.15,0.13,0.28,0.06,1
24040,-0.01,-1.21,-0.64,2.27,0.63,0.14,0.13,0.27,0.04,1
24060,-0.03,-1.31,-0.61,2.15,0.58,0.14,0.13,0.27,0.02,1
24080,-0.00,-1.38,-0.60,2.07,0.60,0.14,0.13,0.26,0.03,1
24100,0.05,-1.50,-0.57,2.07,0.62,0.13,0.13,0.26,0.04,1
24120,0.10,-1.47,-0.54,2.08,0.64,0.13,0.11,0.25,0.08,1
24140,0.13,-1.54,-0.48,2.04,0.61,0.13,0.14,0.27,-0.01,1
24160,0.18,-1.55,-0.42,2.00,0.60,0.13,0.13,0.27,-0.01,1
24180,0.29,-1.57,-0.36,2.06,0.64,0.13,0.14,0.27,-0.02,1
24200,0.30,-1.55,-0.32,2.11,0.62,0.13,0.14,0.26,-0.04,1
24220,0.26,-1.50,-0.33,2.13,0.59,0.12,0.14,0.25,-0.06,1
24240,0.15,-1.45,-0.40,2.11,0.55,0.12,0.14,0.26,-0.09,1
24260,0.15,-1.38,-0.44,2.22,0.59,0.12,0.14,0.26,-0.08,1
24280,0.25,-1.30,-0.39,2.28,0.63,0.11,0.15,0.26,-0.14,1
24300,0.35,-1.31,-0.37,2.29,0.72,0.11,0.14,0.25,-0.13,1
