t_ms,pitch1,roll1,pitch2,roll2,delta_pitch,fsr1_scaled,fsr2_scaled,fsr_total,fsr_balance,label
28340,1.88,-5.67,1.02,1.69,0.86,0.07,0.03,0.10,0.32,0
28360,1.78,-5.61,0.97,1.75,0.81,0.06,0.04,0.10,0.17,0
28380,1.69,-5.51,0.89,1.83,0.80,0.06,0.05,0.11,0.13,0
28400,1.64,-5.39,0.81,1.89,0.83,0.07,0.05,0.12,0.09,0
28420,1.61,-5.37,0.74,1.91,0.88,0.06,0.06,0.13,0.00,0
28440,1.53,-5.38,0.72,1.92,0.80,0.07,0.07,0.13,-0.02,0
28460,1.42,-5.36,0.67,1.92,0.76,0.07,0.07,0.14,-0.02,0
28480,1.35,-5.37,0.61,1.90,0.73,0.07,0.07,0.14,0.00,0
28500,1.31,-5.42,0.58,1.87,0.74,0.07,0.07,0.14,-0.02,0
28520,1.41,-5.49,0.64,1.85,0.77,0.07,0.07,0.14,-0.05,0
28540,1.58,-5.58,0.74,1.81,0.84,0.06,0.08,0.14,-0.09,0
28560,1.64,-5.61,0.76,1.79,0.87,0.07,0.07,0.14,-0.06,0
28580,1.79,-5.68,0.83,1.80,0.96,0.06,0.07,0.13,-0.08,0
28600,1.94,-5.73,0.95,1.83,0.98,0.06,0.06,0.12,-0.03,0
28620,2.01,-5.78,1.03,1.82,0.98,0.04,0.05,0.09,-0.05,0
28640,2.08,-5.82,1.18,1.77,0.90,0.04,0.05,0.09,-0.06,0
28660,2.29,-5.92,1.40,1.72,0.89,0.04,0.04,0.08,0.03,0
28680,2.42,-6.06,1.46,1.69,0.96,0.04,0.03,0.07,0.09,0
28700,2.48,-6.13,1.52,1.70,0.96,0.04,0.02,0.06,0.37,0
28720,2.54,-6.17,1.64,1.68,0.91,0.04,0.02,0.05,0.31,0
28740,2.68,-6.29,1.75,1.60,0.92,0.04,0.02,0.05,0.36,0
28760,2.79,-6.42,1.76,1.53,1.03,0.03,0.02,0.05,0.26,0
28780,2.78,-6.43,1.75,1.50,1.03,0.04,0.02,0.05,0.28,0
28800,2.75,-6.41,1.74,1.54,1.00,0.04,0.02,0.06,0.21,0
28820,2.75,-6.39,1.71,1.57,1.03,0.04,0.02,0.07,0.28,0
28840,2.71,-6.37,1.68,1.59,1.04,0.05,0.04,0.08,0.14,0
28860,2.68,-6.37,1.67,1.60,1.01,0.06,0.04,0.10,0.20,0
28880,2.67,-6.35,1.69,1.62,0.98,0.07,0.04,0.11,0.27,0
28900,2.64,-6.35,1.65,1.63,0.99,0.09,0.05,0.14,0.25,0
28920,2.60,-6.32,1.64,1.65,0.97,0.09,0.06,0.15,0.17,0
28940,2.54,-6.32,1.62,1.68,0.91,0.09,0.07,0.16,0.13,0
28960,2.51,-6.26,1.59,1.73,0.92,0.11,0.08,0.19,0.17,0
28980,2.44,-6.20,1.54,1.79,0.90,0.13,0.08,0.20,0.23,0
29000,2.40,-6.14,1.47,1.82,0.93,0.11,0.09,0.20,0.08,0
29020,2.25,-6.06,1.39,1.86,0.86,0.11,0.09,0.21,0.09,0
29040,2.18,-6.00,1.31,1.90,0.87,0.12,0.10,0.22,0.12,0
29060,2.16,-5.95,1.28,1.95,0.88,0.13,0.11,0.24,0.10,0
29080,2.02,-5.88,1.20,1.98,0.81,0.11,0.11,0.22,0.02,0
29100,1.94,-5.80,1.14,2.06,0.80,0.10,0.11,0.21,-0.06,0
29120,1.66,-5.76,0.97,2.07,0.69,0.10,0.12,0.22,-0.07,0
29140,1.48,-5.71,0.84,2.08,0.64,0.10,0.12,0.22,-0.05,0
29160,1.55,-5.70,0.86,2.11,0.69,0.12,0.12,0.23,0.01,0
29180,1.60,-5.72,0.85,2.10,0.75,0.12,0.12,0.24,0.01,0
29200,1.47,-5.74,0.73,2.11,0.74,0.12,0.12,0.23,-0.02,0
29220,1.32,-5.72,0.63,2.10,0.68,0.11,0.12,0.23,-0.04,0
29240,1.24,-5.83,0.60,2.06,0.64,0.11,0.12,0.23,-0.05,0
29260,1.36,-5.91,0.70,2.01,0.66,0.11,0.12,0.24,-0.04,0
29280,1.59,-6.06,0.88,1.95,0.71,0.11,0.12,0.24,-0.04,0
29300,1.68,-6.09,0.99,1.93,0.68,0.11,0.12,0.23,-0.03,0
29320,1.75,-6.13,1.03,1.92,0.72,0.11,0.12,0.23,-0.01,0
29340,1.77,-6.08,1.07,1.98,0.70,0.10,0.13,0.23,-0.09,0
29360,1.81,-6.06,1.13,1.97,0.68,0.10,0.12,0.22,-0.09,0
29380,1.79,-6.06,1.13,1.97,0.66,0.10,0.12,0.22,-0.08,0
29400,1.78,-6.06,1.11,1.96,0.67,0.11,0.12,0.23,-0.05,0
29420,1.79,-6.00,1.09,1.98,0.70,0.11,0.12,0.24,-0.06,0
29440,1.70,-5.99,1.05,2.02,0.65,0.11,0.13,0.24,-0.06,0
29460,1.64,-5.96,1.02,2.04,0.62,0.11,0.12,0.24,-0.04,0
29480,1.57,-5.93,0.94,2.04,0.63,0.11,0.12,0.23,-0.05,0
29500,1.52,-5.89,0.91,2.03,0.61,0.11,0.12,0.23,-0.07,0
29520,1.45,-5.86,0.83,2.01,0.62,0.11,0.13,0.24,-0.06,0
29540,1.35,-5.81,0.71,2.01,0.64,0.12,0.12,0.24,-0.01,0
29560,1.28,-5.76,0.62,2.00,0.65,0.13,0.12,0.25,0.02,0
29580,1.27,-5.72,0.57,2.04,0.70,0.13,0.12,0.25,0.02,0
29600,1.33,-5.70,0.61,2.07,0.72,0.12,0.12,0.24,0.03,0
29620,1.32,-5.75,0.61,2.09,0.71,0.13,0.12,0.25,0.07,0
29640,1.23,-5.71,0.60,2.08,0.63,0.13,0.12,0.25,0.04,0
29660,1.25,-5.68,0.68,2.07,0.57,0.12,0.12,0.24,0.00,0
29680,1.33,-5.74,0.73,2.04,0.59,0.12,0.12,0.24,-0.01,0
29700,1.32,-5.72,0.73,2.02,0.59,0.10,0.12,0.21,-0.10,0
29720,1.27,-5.75,0.70,2.01,0.57,0.11,0.12,0.23,-0.04,0
29740,1.23,-5.76,0.65,1.98,0.58,0.11,0.12,0.23,-0.04,0
29760,1.23,-5.79,0.64,1.95,0.59,0.11,0.12,0.23,-0.05,0
29780,1.27,-5.77,0.67,1.94,0.60,0.12,0.12,0.24,-0.01,0
29800,1.33,-5.74,0.67,1.95,0.66,0.12,0.12,0.24,-0.01,0
29820,1.38,-5.70,0.70,1.96,0.68,0.12,0.13,0.25,-0.02,0
29840,1.50,-5.71,0.74,1.97,0.76,0.12,0.12,0.24,0.00,0
29860,1.69,-5.77,0.86,1.95,0.83,0.13,0.12,0.26,0.05,0
29880,1.84,-5.84,0.95,1.93,0.89,0.14,0.13,0.27,0.05,0
29900,1.88,-5.90,1.01,1.90,0.86,0.13,0.13,0.26,0.01,0
29920,2.00,-5.95,1.12,1.87,0.88,0.14,0.13,0.27,0.03,0
29940,2.16,-6.00,1.23,1.85,0.94,0.15,0.12,0.27,0.10,0
29960,2.27,-6.04,1.34,1.81,0.94,0.15,0.12,0.27,0.10,0
29980,2.34,-6.09,1.46,1.80,0.88,0.15,0.12,0.27,0.11,0
30000,2.39,-6.16,1.53,1.78,0.86,0.15,0.11,0.26,0.12,0
30020,2.46,-6.16,1.59,1.75,0.87,0.14,0.12,0.26,0.07,0
30040,2.48,-6.19,1.61,1.76,0.87,0.14,0.12,0.26,0.11,0
30060,2.48,-6.18,1.59,1.77,0.89,0.15,0.13,0.28,0.06,0
30080,2.44,-6.12,1.58,1.81,0.86,0.14,0.12,0.27,0.07,0
30100,2.46,-6.06,1.60,1.84,0.86,0.14,0.13,0.27,0.04,0
30120,2.42,-6.04,1.54,1.84,0.88,0.15,0.13,0.28,0.06,0
30140,2.23,-5.99,1.39,1.86,0.84,0.15,0.13,0.28,0.05,0
30160,2.16,-5.91,1.33,1.90,0.82,0.14,0.12,0.26,0.05,0
30180,2.12,-5.91,1.25,1.89,0.87,0.13,0.13,0.26,0.04,0
30200,1.97,-5.94,1.14,1.84,0.83,0.14,0.13,0.27,0.02,0
30220,1.84,-5.99,1.02,1.81,0.82,0.13,0.13,0.26,-0.03,0
30240,1.73,-6.02,0.97,1.81,0.76,0.12,0.14,0.26,-0.08,0
30260,1.68,-6.00,0.95,1.81,0.72,0.11,0.14,0.26,-0.12,0
30280,1.63,-5.95,0.93,1.82,0.70,0.11,0.13,0.24,-0.10,0
30300,1.61,-5.92,0.92,1.86,0.69,0.10,0.14,0.24,-0.16,0
30320,1.58,-5.91,0.93,1.84,0.65,0.09,0.13,0.23,-0.17,0
30340,1.56,-5.92,0.91,1.84,0.65,0.10,0.14,0.24,-0.16,0
30360,1.53,-5.89,0.93,1.85,0.60,0.10,0.14,0.24,-0.17,0
30380,1.50,-5.84,0.94,1.86,0.56,0.09,0.15,0.24,-0.22,0
30400,1.46,-5.80,0.89,1.89,0.57,0.09,0.14,0.24,-0.23,0
30420,1.48,-5.81,0.90,1.92,0.59,0.09,0.14,0.23,-0.21,0
30440,1.46,-5.79,0.87,1.94,0.59,0.09,0.14,0.23,-0.21,0
30460,1.36,-5.77,0.81,1.93,0.55,0.09,0.13,0.23,-0.20,0
30480,1.29,-5.78,0.75,1.93,0.53,0.10,0.14,0.23,-0.18,0
30500,1.26,-5.78,0.73,1.90,0.54,0.10,0.14,0.23,-0.18,0
30520,1.30,-5.80,0.72,1.88,0.58,0.09,0.13,0.23,-0.17,0
30540,1.32,-5.84,0.74,1.85,0.58,0.10,0.13,0.23,-0.15,0
30560,1.35,-5.87,0.76,1.84,0.59,0.10,0.13,0.23,-0.15,0
30580,1.37,-5.93,0.80,1.83,0.58,0.10,0.13,0.23,-0.17,0
30600,1.46,-5.94,0.90,1.84,0.56,0.09,0.14,0.23,-0.20,0
30620,1.57,-5.96,0.96,1.85,0.61,0.09,0.14,0.23,-0.20,0
30640,1.60,-5.99,0.95,1.80,0.65,0.09,0.14,0.22,-0.22,0
30660,1.61,-6.00,0.96,1.78,0.65,0.08,0.14,0.22,-0.24,0
30680,1.71,-6.00,1.05,1.77,0.66,0.09,0.14,0.23,-0.23,0
30700,1.78,-5.93,1.07,1.82,0.70,0.08,0.14,0.22,-0.25,0
30720,1.82,-5.92,1.13,1.82,0.69,0.08,0.13,0.22,-0.25,0
30740,1.83,-5.94,1.18,1.80,0.66,0.08,0.13,0.21,-0.22,0
30760,1.85,-5.98,1.22,1.76,0.63,0.08,0.13,0.20,-0.23,0
30780,1.89,-6.01,1.26,1.74,0.64,0.08,0.13,0.21,-0.25,0
30800,1.95,-6.04,1.31,1.72,0.65,0.07,0.13,0.20,-0.30,0
30820,2.01,-6.02,1.34,1.73,0.66,0.06,0.13,0.19,-0.39,0
30840,2.05,-6.00,1.35,1.74,0.69,0.05,0.13,0.18,-0.47,0
30860,2.06,-5.97,1.32,1.76,0.74,0.04,0.13,0.18,-0.50,0
30880,2.05,-5.95,1.29,1.79,0.76,0.04,0.13,0.17,-0.59,0
30900,2.03,-5.92,1.28,1.77,0.75,0.03,0.13,0.16,-0.62,0
30920,2.03,-5.95,1.33,1.76,0.70,0.03,0.13,0.15,-0.66,0
30940,1.99,-5.92,1.27,1.77,0.71,0.03,0.13,0.15,-0.65,0
30960,1.90,-5.86,1.21,1.78,0.69,0.02,0.12,0.15,-0.66,0
30980,1.81,-5.90,1.16,1.75,0.65,0.02,0.12,0.15,-0.68,0
31000,1.77,-5.94,1.09,1.71,0.67,0.02,0.13,0.14,-0.76,0
31020,1.69,-5.94,1.05,1.68,0.65,0.02,0.13,0.15,-0.71,0
31040,1.64,-5.97,1.02,1.67,0.62,0.02,0.12,0.15,-0.70,0
31060,1.64,-5.97,1.05,1.68,0.59,0.02,0.13,0.15,-0.73,0
31080,1.69,-5.93,1.04,1.69,0.65,0.02,0.13,0.15,-0.72,0
31100,1.68,-5.90,1.07,1.72,0.61,0.03,0.13,0.15,-0.67,0
31120,1.66,-5.84,1.09,1.71,0.57,0.02,0.13,0.15,-0.76,0
31140,1.63,-5.88,1.04,1.69,0.59,0.02,0.14,0.15,-0.80,0
31160,1.58,-5.87,0.97,1.67,0.61,0.00,0.13,0.13,-0.98,0
31180,1.59,-5.84,1.01,1.71,0.58,0.00,0.14,0.14,-1.00,0
31200,1.70,-5.78,1.10,1.76,0.60,0.00,0.15,0.15,-1.00,0
31220,1.63,-5.80,1.03,1.72,0.60,0.00,0.15,0.15,-1.00,0
31240,1.59,-5.86,1.00,1.71,0.59,0.00,0.14,0.14,-1.00,0
31260,1.53,-5.88,0.92,1.68,0.61,0.00,0.15,0.15,-1.00,0
31280,1.43,-5.94,0.87,1.65,0.56,0.00,0.15,0.15,-1.00,0
31300,1.43,-6.03,0.89,1.58,0.54,0.00,0.15,0.15,-1.00,0
31320,1.38,-6.05,0.86,1.57,0.51,0.00,0.14,0.14,-1.00,0
31340,1.37,-6.10,0.87,1.53,0.51,0.00,0.15,0.15,-1.00,0
31360,1.45,-6.17,0.92,1.54,0.53,0.01,0.15,0.16,-0.84,0
31380,1.57,-6.18,0.97,1.58,0.61,0.02,0.15,0.17,-0.75,0
31400,1.55,-6.14,0.94,1.61,0.61,0.02,0.16,0.18,-0.77,0
31420,1.51,-6.12,0.93,1.64,0.59,0.03,0.16,0.19,-0.72,0
31440,1.64,-6.13,1.03,1.64,0.60,0.03,0.15,0.19,-0.64,0
31460,1.79,-6.13,1.14,1.69,0.65,0.03,0.15,0.19,-0.63,0
31480,1.75,-5.99,1.09,1.78,0.66,0.04,0.15,0.18,-0.62,0
31500,1.64,-5.85,1.05,1.91,0.60,0.03,0.15,0.18,-0.64,0
31520,1.66,-5.83,1.04,1.95,0.63,0.04,0.16,0.20,-0.60,0
31540,1.75,-5.80,1.06,1.95,0.68,0.05,0.16,0.21,-0.53,0
31560,1.86,-5.77,1.12,1.98,0.74,0.06,0.17,0.22,-0.49,0
31580,1.98,-5.70,1.14,2.03,0.85,0.07,0.17,0.24,-0.43,0
31600,1.96,-5.67,1.14,2.06,0.82,0.07,0.18,0.25,-0.43,0
31620,1.95,-5.62,1.10,2.14,0.85,0.07,0.18,0.25,-0.43,0
31640,2.00,-5.58,1.15,2.17,0.85,0.07,0.18,0.25,-0.44,0
31660,1.93,-5.54,1.11,2.19,0.82,0.07,0.19,0.26,-0.44,0
31680,1.71,-5.28,0.97,2.34,0.74,0.09,0.20,0.29,-0.37,0
31700,1.46,-5.03,0.79,2.48,0.67,0.10,0.20,0.30,-0.35,0
31720,1.32,-5.04,0.74,2.45,0.58,0.09,0.21,0.30,-0.38,0
31740,1.19,-5.08,0.70,2.43,0.48,0.09,0.20,0.29,-0.37,0
31760,0.85,-4.92,0.51,2.47,0.33,0.08,0.20,0.28,-0.42,0
31780,0.50,-4.84,0.27,2.46,0.23,0.08,0.20,0.28,-0.41,0
31800,0.18,-4.89,0.09,2.37,0.09,0.07,0.19,0.27,-0.44,0
31820,0.15,-4.96,0.03,2.30,0.12,0.08,0.20,0.28,-0.41,0
31840,0.05,-4.89,-0.03,2.32,0.09,0.07,0.19,0.26,-0.49,0
31860,0.03,-4.83,-0.08,2.34,0.11,0.07,0.20,0.27,-0.46,0
31880,0.09,-4.86,-0.13,2.32,0.22,0.06,0.19,0.25,-0.52,0
31900,0.10,-4.91,-0.26,2.27,0.36,0.06,0.18,0.24,-0.52,0
31920,0.02,-4.97,-0.39,2.18,0.41,0.05,0.18,0.23,-0.55,0
31940,0.01,-4.99,-0.41,2.16,0.42,0.04,0.18,0.23,-0.61,0
31960,-0.07,-5.11,-0.47,2.06,0.40,0.05,0.18,0.23,-0.58,0
31980,0.24,-5.23,-0.36,1.98,0.60,0.05,0.17,0.21,-0.56,0
32000,0.39,-5.29,-0.27,1.93,0.66,0.04,0.15,0.19,-0.54,0
32020,0.34,-5.50,-0.25,1.79,0.59,0.05,0.13,0.18,-0.46,0
32040,0.47,-5.54,-0.18,1.72,0.65,0.05,0.13,0.18,-0.47,0
32060,0.76,-5.66,-0.04,1.68,0.80,0.05,0.12,0.17,-0.40,0
32080,1.07,-5.66,0.19,1.71,0.88,0.05,0.12,0.17,-0.37,0
32100,1.27,-5.70,0.36,1.66,0.91,0.06,0.10,0.16,-0.25,0
32120,1.53,-5.84,0.56,1.59,0.96,0.07,0.08,0.16,-0.07,0
32140,1.87,-5.98,0.81,1.56,1.06,0.08,0.09,0.17,-0.07,0
32160,2.20,-6.07,1.04,1.52,1.16,0.09,0.09,0.18,-0.01,0
32180,2.38,-6.05,1.17,1.54,1.22,0.11,0.08,0.19,0.14,0
32200,2.52,-5.99,1.15,1.59,1.37,0.12,0.08,0.21,0.21,0
32220,2.56,-5.91,1.19,1.64,1.37,0.13,0.08,0.21,0.24,0
32240,2.73,-5.97,1.28,1.63,1.45,0.15,0.07,0.22,0.36,0
32260,2.98,-6.06,1.46,1.60,1.52,0.15,0.07,0.22,0.38,0
32280,3.26,-6.08,1.64,1.62,1.62,0.16,0.06,0.21,0.46,0
32300,3.37,-6.14,1.77,1.58,1.60,0.16,0.06,0.22,0.46,0
32320,3.45,-6.29,1.87,1.51,1.58,0.16,0.06,0.22,0.47,0
32340,3.54,-6.37,1.98,1.47,1.56,0.17,0.06,0.24,0.45,0
32360,3.59,-6.32,2.06,1.50,1.52,0.18,0.05,0.23,0.53,0
32380,3.60,-6.36,2.13,1.47,1.48,0.18,0.05,0.23,0.55,0
32400,3.63,-6.40,2.09,1.46,1.53,0.18,0.06,0.24,0.53,0
32420,3.69,-6.34,2.04,1.51,1.65,0.19,0.06,0.24,0.53,0
32440,3.66,-6.24,2.02,1.62,1.65,0.20,0.06,0.26,0.54,0
32460,3.60,-6.13,1.97,1.72,1.63,0.20,0.06,0.26,0.51,0
32480,3.57,-6.01,1.92,1.78,1.65,0.20,0.07,0.27,0.50,0
32500,3.61,-6.01,1.90,1.76,1.71,0.20,0.06,0.26,0.56,0
32520,3.67,-6.10,1.91,1.73,1.76,0.20,0.07,0.27,0.49,0
32540,3.52,-6.08,1.81,1.69,1.72,0.20,0.07,0.27,0.45,0
32560,3.31,-6.00,1.64,1.73,1.66,0.20,0.08,0.28,0.42,0
32580,3.37,-6.03,1.71,1.72,1.66,0.19,0.11,0.30,0.29,0
32600,3.33,-6.02,1.74,1.75,1.59,0.19,0.10,0.29,0.32,0
32620,3.01,-6.03,1.57,1.71,1.44,0.18,0.09,0.28,0.33,0
32640,2.84,-6.20,1.38,1.52,1.46,0.18,0.09,0.27,0.32,0
32660,2.73,-6.08,1.18,1.57,1.55,0.18,0.10,0.27,0.29,0
32680,2.69,-5.95,1.13,1.72,1.56,0.17,0.11,0.28,0.24,0
32700,2.61,-5.78,1.09,1.88,1.52,0.17,0.11,0.28,0.23,0
32720,2.46,-5.75,1.02,1.87,1.44,0.17,0.09,0.26,0.29,0
32740,2.26,-5.76,0.94,1.87,1.32,0.15,0.12,0.26,0.11,0
32760,2.09,-5.74,0.92,1.86,1.16,0.14,0.11,0.24,0.12,0
32780,2.11,-5.75,0.89,1.87,1.21,0.12,0.10,0.22,0.09,0
32800,2.12,-5.69,0.87,1.94,1.25,0.10,0.09,0.19,0.02,0
32820,2.08,-5.71,0.96,1.92,1.12,0.09,0.08,0.17,0.03,0
32840,2.00,-5.77,1.05,1.94,0.95,0.06,0.08,0.14,-0.12,0
32860,1.90,-5.77,1.10,1.94,0.80,0.03,0.07,0.11,-0.37,0
32880,1.89,-5.81,1.13,1.96,0.76,0.03,0.05,0.08,-0.34,0
32900,1.91,-5.81,1.20,1.96,0.71,0.03,0.03,0.05,-0.01,0
32920,1.99,-5.89,1.32,1.95,0.67,0.00,0.02,0.02,-0.89,0
32940,2.04,-5.95,1.37,1.91,0.67,0.00,0.02,0.02,-1.00,0
32960,1.92,-5.97,1.37,1.93,0.55,0.00,0.01,0.01,-1.00,0
32980,1.75,-6.02,1.24,1.91,0.51,0.00,0.00,0.00,-1.00,0
33000,1.76,-6.01,1.19,1.89,0.57,0.00,0.00,0.00,-1.00,0
33020,1.98,-5.93,1.30,2.00,0.69,0.00,0.00,0.00,-1.00,0
33040,2.32,-5.96,1.51,2.03,0.81,0.00,0.00,0.00,0.00,0
33060,2.47,-5.99,1.59,2.06,0.88,0.00,0.00,0.00,0.00,0
33080,2.33,-5.90,1.51,2.05,0.82,0.00,0.00,0.00,0.00,0
33100,2.15,-5.79,1.42,2.10,0.74,0.00,0.00,0.00,0.00,0
33120,2.14,-5.64,1.40,2.20,0.74,0.00,0.00,0.00,0.00,0
33140,2.21,-5.60,1.44,2.25,0.78,0.00,0.00,0.00,0.00,0
33160,2.02,-5.63,1.26,2.18,0.77,0.00,0.00,0.00,0.00,0
33180,1.57,-5.83,0.81,1.96,0.76,0.00,0.00,0.00,0.00,0
33200,1.26,-6.08,0.54,1.72,0.72,0.00,0.00,0.00,0.00,0
33220,1.06,-6.27,0.33,1.55,0.73,0.00,0.00,0.00,0.00,0
33240,0.74,-6.35,0.04,1.47,0.70,0.00,0.00,0.00,0.00,0
33260,0.51,-6.48,-0.09,1.34,0.61,0.00,0.00,0.00,0.00,0
33280,0.45,-6.46,-0.11,1.35,0.56,0.00,0.00,0.00,0.00,0
33300,0.37,-6.37,-0.12,1.39,0.49,0.00,0.00,0.00,0.00,0
33320,0.35,-6.29,-0.19,1.44,0.54,0.00,0.00,0.00,0.00,0
33340,0.22,-6.29,-0.23,1.43,0.45,0.00,0.00,0.00,0.00,0
33360,0.16,-6.40,-0.16,1.35,0.32,0.00,0.00,0.00,0.00,0
33380,0.22,-6.44,-0.04,1.31,0.26,0.00,0.00,0.00,0.00,0
33400,0.41,-6.38,0.14,1.37,0.27,0.00,0.00,0.00,0.00,0
33420,0.84,-6.37,0.45,1.37,0.38,0.00,0.00,0.00,0.00,0
33440,1.09,-6.39,0.73,1.34,0.36,0.00,0.00,0.00,0.00,0
33460,1.21,-6.26,0.83,1.41,0.38,0.00,0.00,0.00,0.00,0
33480,1.37,-6.02,0.93,1.55,0.44,0.00,0.00,0.00,0.00,0
33500,1.64,-5.85,1.03,1.68,0.61,0.00,0.00,0.00,0.00,0
33520,1.55,-5.75,0.99,1.77,0.56,0.00,0.00,0.00,0.00,0
33540,1.31,-5.56,0.78,1.82,0.53,0.00,0.00,0.00,0.00,0
33560,1.04,-5.32,0.57,1.93,0.47,0.00,0.00,0.00,0.00,0
33580,0.91,-5.05,0.33,2.09,0.58,0.00,0.00,0.00,0.00,0
33600,0.77,-4.83,0.17,2.20,0.60,0.00,0.00,0.00,0.00,0
33620,0.52,-4.68,0.02,2.24,0.50,0.00,0.00,0.00,0.00,0
33640,0.21,-4.72,-0.20,2.20,0.41,0.00,0.00,0.00,0.00,0
33660,-0.00,-4.80,-0.34,2.13,0.33,0.00,0.00,0.00,0.00,0
33680,0.04,-4.86,-0.31,2.09,0.35,0.00,0.00,0.00,0.00,0
33700,0.12,-4.98,-0.23,2.03,0.35,0.00,0.00,0.00,0.00,0
33720,0.14,-5.15,-0.21,1.92,0.36,0.00,0.00,0.00,0.00,0
33740,0.15,-5.40,-0.18,1.74,0.33,0.00,0.00,0.00,0.00,0
33760,0.11,-5.64,-0.19,1.59,0.30,0.00,0.00,0.00,0.00,0
33780,0.03,-5.79,-0.20,1.46,0.24,0.00,0.00,0.00,0.00,0
33800,0.13,-5.88,-0.17,1.41,0.30,0.00,0.00,0.00,0.00,0
33820,0.28,-5.96,-0.13,1.39,0.41,0.00,0.00,0.00,0.00,0
33840,0.32,-6.10,-0.11,1.32,0.43,0.00,0.00,0.00,0.00,0
33860,0.29,-6.20,-0.11,1.25,0.41,0.00,0.00,0.00,0.00,0
33880,0.29,-6.29,-0.09,1.19,0.38,0.00,0.00,0.00,0.00,0
33900,0.30,-6.33,-0.03,1.14,0.34,0.00,0.00,0.00,0.00,0
33920,0.35,-6.30,0.01,1.16,0.34,0.00,0.00,0.00,0.00,0
33940,0.45,-6.23,0.08,1.21,0.37,0.00,0.00,0.00,0.00,0
33960,0.44,-6.14,0.05,1.28,0.38,0.00,0.00,0.00,0.00,0
33980,0.42,-6.12,0.03,1.30,0.39,0.00,0.00,0.00,0.00,0
34000,0.34,-6.04,-0.01,1.34,0.36,0.00,0.00,0.00,0.00,0
34020,0.34,-5.93,-0.02,1.43,0.36,0.00,0.00,0.00,0.00,0
34040,0.37,-5.83,0.01,1.51,0.36,0.00,0.00,0.00,0.00,0
34060,0.44,-5.70,0.02,1.61,0.42,0.00,0.00,0.00,0.00,0
34080,0.48,-5.61,-0.00,1.66,0.48,0.00,0.00,0.00,0.00,0
34100,0.50,-5.59,-0.02,1.66,0.53,0.00,0.00,0.00,0.00,0
34120,0.48,-5.61,-0.04,1.66,0.52,0.00,0.00,0.00,0.00,0
34140,0.53,-5.60,0.01,1.68,0.51,0.00,0.00,0.00,0.00,0
34160,0.60,-5.59,0.09,1.68,0.51,0.00,0.00,0.00,0.00,0
34180,0.68,-5.52,0.11,1.70,0.57,0.00,0.00,0.00,0.00,0
34200,0.79,-5.49,0.19,1.76,0.60,0.00,0.00,0.00,0.00,0
34220,0.85,-5.46,0.27,1.79,0.57,0.00,0.00,0.00,0.00,0
34240,0.94,-5.42,0.33,1.85,0.61,0.00,0.00,0.00,0.00,0
34260,0.88,-5.35,0.31,1.89,0.57,0.00,0.00,0.00,0.00,0
34280,0.78,-5.29,0.19,1.92,0.59,0.00,0.00,0.00,0.00,0
34300,0.71,-5.30,0.19,1.91,0.52,0.00,0.00,0.00,0.00,0
34320,0.75,-5.29,0.25,1.89,0.50,0.00,0.00,0.00,0.00,0
34340,0.79,-5.31,0.25,1.88,0.53,0.00,0.00,0.00,0.00,0
34360,0.78,-5.37,0.24,1.85,0.54,0.00,0.00,0.00,0.00,0
34380,0.74,-5.43,0.23,1.80,0.51,0.00,0.00,0.00,0.00,0
34400,0.68,-5.49,0.22,1.76,0.46,0.00,0.00,0.00,0.00,0
34420,0.63,-5.56,0.16,1.72,0.47,0.00,0.00,0.00,0.00,0
34440,0.57,-5.55,0.13,1.72,0.44,0.00,0.00,0.00,-1.00,0
34460,0.56,-5.57,0.12,1.70,0.43,0.00,0.00,0.00,0.00,0
34480,0.56,-5.58,0.13,1.70,0.43,0.00,0.00,0.00,0.00,0
34500,0.49,-5.63,0.09,1.65,0.40,0.00,0.00,0.00,0.00,0
34520,0.39,-5.71,0.04,1.64,0.35,0.00,0.00,0.00,0.00,0
34540,0.43,-5.73,0.04,1.62,0.39,0.00,0.00,0.00,0.00,0
34560,0.48,-5.70,0.05,1.63,0.43,0.00,0.00,0.00,0.00,0
34580,0.51,-5.69,0.05,1.62,0.46,0.00,0.00,0.00,0.00,0
34600,0.49,-5.70,0.04,1.61,0.44,0.00,0.00,0.00,0.00,0
34620,0.47,-5.73,0.04,1.58,0.43,0.00,0.00,0.00,0.00,0
34640,0.45,-5.76,0.02,1.56,0.43,0.00,0.00,0.00,0.00,0
34660,0.46,-5.75,0.05,1.56,0.40,0.00,0.00,0.00,0.00,0
34680,0.44,-5.78,0.08,1.57,0.36,0.00,0.00,0.00,0.00,0
34700,0.48,-5.74,0.13,1.56,0.35,0.00,0.00,0.00,0.00,0
34720,0.54,-5.72,0.16,1.59,0.38,0.00,0.00,0.00,0.00,0
34740,0.61,-5.70,0.20,1.62,0.41,0.00,0.00,0.00,0.00,0
34760,0.70,-5.68,0.25,1.65,0.44,0.00,0.00,0.00,0.00,0
34780,0.64,-5.63,0.19,1.65,0.44,0.00,0.00,0.00,0.00,0
34800,0.63,-5.63,0.16,1.65,0.47,0.00,0.00,0.00,0.00,0
34820,0.57,-5.62,0.16,1.66,0.41,0.00,0.00,0.00,0.00,0
34840,0.60,-5.60,0.17,1.66,0.44,0.00,0.00,0.00,0.00,0
34860,0.60,-5.59,0.18,1.66,0.42,0.00,0.00,0.00,0.00,0
