t_ms,pitch1,roll1,pitch2,roll2,delta_pitch,fsr1_scaled,fsr2_scaled,fsr_total,fsr_balance,label
26260,0.42,-0.64,-0.16,1.59,0.59,0.22,0.25,0.47,-0.08,1
26280,0.38,-0.67,-0.17,1.61,0.56,0.21,0.25,0.46,-0.09,1
26300,0.40,-0.81,-0.15,1.63,0.54,0.20,0.25,0.45,-0.10,1
26320,0.36,-0.92,-0.12,1.58,0.48,0.20,0.26,0.45,-0.14,1
26340,0.30,-0.92,-0.18,1.61,0.48,0.20,0.25,0.45,-0.11,1
26360,0.14,-0.92,-0.30,1.60,0.44,0.20,0.25,0.45,-0.12,1
26380,0.00,-0.94,-0.38,1.60,0.38,0.20,0.25,0.44,-0.12,1
26400,-0.04,-0.93,-0.44,1.63,0.39,0.20,0.25,0.45,-0.12,1
26420,-0.04,-0.93,-0.45,1.61,0.41,0.20,0.25,0.45,-0.11,1
26440,-0.07,-0.84,-0.50,1.63,0.43,0.20,0.25,0.45,-0.13,1
26460,-0.05,-0.73,-0.48,1.68,0.43,0.20,0.25,0.44,-0.12,1
26480,-0.06,-0.65,-0.49,1.74,0.42,0.19,0.26,0.45,-0.14,1
26500,-0.13,-0.58,-0.51,1.78,0.38,0.19,0.26,0.45,-0.15,1
26520,-0.19,-0.62,-0.57,1.78,0.38,0.19,0.26,0.45,-0.15,1
26540,-0.20,-0.71,-0.60,1.76,0.40,0.19,0.26,0.45,-0.15,1
26560,-0.26,-0.79,-0.65,1.73,0.40,0.19,0.26,0.45,-0.15,1
26580,-0.22,-0.81,-0.65,1.75,0.43,0.18,0.25,0.44,-0.16,1
26600,-0.26,-0.81,-0.66,1.73,0.40,0.18,0.26,0.44,-0.17,1
26620,-0.26,-0.80,-0.62,1.77,0.35,0.19,0.25,0.44,-0.15,1
26640,-0.29,-0.74,-0.61,1.81,0.32,0.19,0.25,0.44,-0.15,1
26660,-0.22,-0.67,-0.56,1.79,0.34,0.18,0.25,0.44,-0.16,1
26680,-0.18,-0.61,-0.56,1.81,0.38,0.18,0.25,0.43,-0.17,1
26700,-0.16,-0.56,-0.55,1.88,0.39,0.18,0.25,0.43,-0.17,1
26720,-0.14,-0.48,-0.55,1.87,0.40,0.18,0.25,0.42,-0.17,1
26740,-0.07,-0.45,-0.48,1.88,0.41,0.18,0.25,0.43,-0.16,1
26760,-0.08,-0.51,-0.44,1.89,0.36,0.19,0.24,0.43,-0.13,1
26780,-0.05,-0.56,-0.47,1.87,0.43,0.20,0.24,0.44,-0.10,1
26800,-0.05,-0.72,-0.45,1.86,0.40,0.19,0.24,0.43,-0.11,1
26820,-0.01,-0.82,-0.39,1.79,0.39,0.18,0.23,0.42,-0.12,1
26840,0.04,-0.84,-0.37,1.80,0.42,0.18,0.23,0.41,-0.11,1
26860,0.01,-0.86,-0.37,1.82,0.37,0.18,0.23,0.41,-0.15,1
26880,-0.01,-0.88,-0.43,1.84,0.42,0.17,0.24,0.41,-0.18,1
26900,-0.03,-0.85,-0.41,1.85,0.39,0.17,0.23,0.40,-0.15,1
26920,0.01,-0.85,-0.41,1.89,0.42,0.16,0.23,0.39,-0.18,1
26940,0.04,-0.76,-0.37,1.94,0.41,0.16,0.23,0.39,-0.17,1
26960,0.04,-0.74,-0.35,1.92,0.39,0.16,0.23,0.39,-0.17,1
26980,0.01,-0.74,-0.34,1.92,0.35,0.16,0.22,0.39,-0.16,1
27000,0.02,-0.72,-0.33,1.93,0.35,0.17,0.22,0.39,-0.14,1
27020,0.02,-0.72,-0.36,1.91,0.37,0.17,0.22,0.39,-0.14,1
27040,0.04,-0.70,-0.36,1.92,0.40,0.17,0.23,0.40,-0.14,1
27060,0.03,-0.59,-0.39,1.96,0.42,0.18,0.23,0.40,-0.12,1
27080,-0.02,-0.52,-0.46,2.00,0.44,0.18,0.22,0.40,-0.12,1
27100,0.00,-0.45,-0.50,1.98,0.50,0.17,0.22,0.39,-0.13,1
27120,-0.03,-0.37,-0.50,1.99,0.47,0.17,0.23,0.40,-0.15,1
27140,-0.09,-0.35,-0.52,2.01,0.43,0.16,0.23,0.38,-0.18,1
27160,-0.05,-0.29,-0.49,2.04,0.44,0.16,0.22,0.39,-0.17,1
27180,-0.08,-0.26,-0.51,2.05,0.42,0.16,0.22,0.38,-0.15,1
27200,-0.08,-0.24,-0.54,2.02,0.46,0.17,0.21,0.38,-0.10,1
27220,-0.11,-0.20,-0.57,2.06,0.45,0.17,0.22,0.40,-0.13,1
27240,-0.06,-0.15,-0.53,2.10,0.47,0.16,0.23,0.39,-0.17,1
27260,-0.08,-0.18,-0.57,2.13,0.50,0.16,0.22,0.38,-0.17,1
27280,-0.01,-0.28,-0.53,2.15,0.52,0.16,0.22,0.38,-0.17,1
27300,0.00,-0.41,-0.52,2.12,0.52,0.16,0.22,0.38,-0.15,1
27320,-0.06,-0.47,-0.55,2.07,0.49,0.16,0.22,0.38,-0.16,1
27340,-0.09,-0.47,-0.57,2.07,0.48,0.16,0.22,0.38,-0.17,1
27360,-0.07,-0.48,-0.58,2.06,0.51,0.16,0.23,0.39,-0.17,1
27380,-0.03,-0.52,-0.56,2.05,0.53,0.16,0.22,0.39,-0.16,1
27400,-0.01,-0.55,-0.54,2.13,0.53,0.16,0.22,0.38,-0.18,1
27420,-0.01,-0.49,-0.55,2.16,0.54,0.16,0.23,0.39,-0.17,1
27440,0.03,-0.41,-0.52,2.18,0.56,0.16,0.23,0.38,-0.18,1
27460,0.02,-0.39,-0.55,2.20,0.58,0.18,0.23,0.41,-0.12,1
27480,0.00,-0.40,-0.59,2.24,0.59,0.17,0.23,0.40,-0.16,1
27500,0.01,-0.43,-0.52,2.27,0.54,0.18,0.23,0.41,-0.14,1
27520,0.09,-0.44,-0.46,2.25,0.55,0.17,0.23,0.40,-0.14,1
27540,0.06,-0.45,-0.51,2.18,0.57,0.17,0.23,0.41,-0.15,1
27560,0.04,-0.46,-0.55,2.19,0.59,0.18,0.23,0.41,-0.14,1
27580,0.07,-0.45,-0.59,2.19,0.65,0.17,0.24,0.41,-0.16,1
27600,0.06,-0.44,-0.55,2.21,0.61,0.17,0.24,0.41,-0.17,1
27620,0.14,-0.36,-0.50,2.25,0.64,0.17,0.24,0.41,-0.17,1
27640,0.09,-0.30,-0.49,2.29,0.58,0.17,0.24,0.42,-0.17,1
27660,0.14,-0.27,-0.48,2.30,0.61,0.17,0.24,0.42,-0.17,1
27680,0.05,-0.14,-0.54,2.29,0.59,0.17,0.24,0.42,-0.16,1
27700,0.06,-0.10,-0.54,2.30,0.60,0.18,0.25,0.42,-0.16,1
27720,0.01,-0.14,-0.63,2.31,0.63,0.18,0.25,0.42,-0.16,1
27740,0.03,-0.15,-0.56,2.32,0.59,0.18,0.25,0.43,-0.17,1
27760,0.02,-0.10,-0.61,2.36,0.64,0.18,0.24,0.41,-0.14,1
27780,-0.03,-0.15,-0.66,2.35,0.63,0.18,0.24,0.42,-0.16,1
27800,0.05,-0.23,-0.66,2.30,0.71,0.18,0.24,0.42,-0.14,1
27820,0.03,-0.26,-0.67,2.25,0.70,0.18,0.24,0.42,-0.14,1
27840,0.00,-0.27,-0.72,2.26,0.72,0.19,0.24,0.43,-0.13,1
27860,-0.01,-0.21,-0.72,2.28,0.71,0.18,0.24,0.42,-0.15,1
27880,0.02,-0.15,-0.68,2.32,0.71,0.18,0.24,0.42,-0.15,1
27900,0.02,-0.12,-0.68,2.35,0.70,0.18,0.25,0.43,-0.17,1
27920,0.03,-0.12,-0.68,2.32,0.70,0.16,0.24,0.40,-0.19,1
27940,0.07,-0.06,-0.62,2.37,0.69,0.18,0.25,0.42,-0.17,1
27960,0.08,0.00,-0.61,2.40,0.69,0.17,0.24,0.42,-0.16,1
27980,0.13,-0.01,-0.54,2.40,0.67,0.18,0.25,0.42,-0.17,1
28000,0.19,-0.07,-0.50,2.37,0.69,0.17,0.24,0.41,-0.17,1
28020,0.13,-0.18,-0.53,2.34,0.67,0.17,0.25,0.42,-0.18,1
28040,0.19,-0.23,-0.51,2.31,0.70,0.17,0.24,0.42,-0.17,1
28060,0.19,-0.30,-0.50,2.28,0.70,0.17,0.25,0.42,-0.18,1
28080,0.14,-0.36,-0.54,2.29,0.68,0.17,0.25,0.42,-0.19,1
28100,0.13,-0.41,-0.54,2.28,0.67,0.16,0.24,0.40,-0.20,1
28120,0.15,-0.40,-0.54,2.29,0.69,0.16,0.24,0.40,-0.20,1
28140,0.07,-0.45,-0.54,2.25,0.61,0.16,0.24,0.40,-0.20,1
28160,0.04,-0.52,-0.53,2.19,0.57,0.16,0.25,0.41,-0.21,1
28180,-0.13,-0.58,-0.60,2.19,0.47,0.16,0.25,0.41,-0.21,1
28200,-0.08,-0.74,-0.59,2.16,0.51,0.16,0.25,0.41,-0.21,1
28220,-0.13,-0.79,-0.67,2.09,0.54,0.18,0.25,0.43,-0.16,1
28240,-0.12,-0.73,-0.62,2.07,0.50,0.18,0.25,0.43,-0.16,1
28260,-0.12,-0.65,-0.59,2.15,0.46,0.19,0.25,0.44,-0.13,1
28280,-0.12,-0.62,-0.64,2.18,0.52,0.20,0.25,0.45,-0.13,1
28300,-0.19,-0.76,-0.61,2.09,0.42,0.19,0.26,0.45,-0.14,1
28320,-0.21,-0.88,-0.56,1.96,0.36,0.20,0.26,0.46,-0.12,1
28340,-0.34,-0.85,-0.64,1.90,0.29,0.20,0.26,0.46,-0.13,1
28360,-0.49,-0.93,-0.71,1.87,0.22,0.20,0.26,0.46,-0.13,1
28380,-0.50,-0.98,-0.73,1.83,0.23,0.20,0.26,0.46,-0.14,1
28400,-0.54,-0.87,-0.75,1.74,0.21,0.20,0.26,0.47,-0.13,1
28420,-0.36,-0.72,-0.63,1.65,0.27,0.20,0.26,0.47,-0.14,1
28440,-0.37,-0.53,-0.59,1.62,0.21,0.20,0.26,0.47,-0.13,1
28460,-0.50,-0.33,-0.68,1.62,0.18,0.20,0.26,0.46,-0.14,1
28480,-0.56,-0.10,-0.71,1.62,0.15,0.19,0.26,0.46,-0.15,1
28500,-0.46,-0.17,-0.63,1.53,0.17,0.19,0.26,0.45,-0.17,1
28520,-0.34,-0.09,-0.57,1.44,0.23,0.19,0.27,0.46,-0.16,1
28540,-0.23,0.01,-0.53,1.36,0.29,0.19,0.26,0.46,-0.16,1
28560,-0.35,0.01,-0.57,1.36,0.22,0.21,0.26,0.47,-0.11,1
28580,-0.48,-0.09,-0.63,1.33,0.15,0.20,0.26,0.46,-0.13,1
28600,-0.61,-0.20,-0.74,1.20,0.13,0.21,0.26,0.47,-0.11,1
28620,-0.63,-0.32,-0.75,1.08,0.12,0.20,0.26,0.46,-0.12,1
28640,-0.61,-0.45,-0.69,1.01,0.08,0.20,0.26,0.46,-0.12,1
28660,-0.52,-0.39,-0.68,1.05,0.16,0.20,0.26,0.46,-0.11,1
28680,-0.56,-0.30,-0.67,1.02,0.10,0.20,0.27,0.47,-0.14,1
28700,-0.42,-0.16,-0.57,1.03,0.15,0.20,0.26,0.46,-0.14,1
28720,-0.38,0.04,-0.56,0.96,0.18,0.20,0.27,0.47,-0.13,1
28740,-0.32,0.20,-0.54,0.90,0.22,0.20,0.27,0.47,-0.13,1
28760,-0.34,0.39,-0.63,0.88,0.29,0.20,0.27,0.47,-0.13,1
28780,-0.30,0.55,-0.59,0.88,0.30,0.20,0.27,0.47,-0.14,1
28800,-0.16,0.78,-0.46,0.86,0.30,0.20,0.27,0.47,-0.14,1
28820,0.03,0.94,-0.29,0.74,0.32,0.21,0.27,0.48,-0.12,1
28840,0.03,0.97,-0.27,0.74,0.30,0.22,0.27,0.49,-0.11,1
28860,0.04,1.06,-0.32,0.72,0.37,0.22,0.27,0.49,-0.10,1
28880,-0.04,1.19,-0.40,0.75,0.36,0.23,0.27,0.50,-0.07,1
28900,-0.01,1.02,-0.39,0.69,0.38,0.22,0.27,0.49,-0.09,1
28920,0.09,1.05,-0.22,0.71,0.31,0.22,0.27,0.49,-0.09,1
28940,0.13,0.93,-0.15,0.82,0.27,0.21,0.26,0.47,-0.12,1
28960,-0.12,0.53,-0.31,0.90,0.19,0.22,0.26,0.48,-0.08,1
28980,-0.46,0.06,-0.62,0.93,0.16,0.21,0.24,0.45,-0.06,1
29000,-0.68,-0.38,-0.88,0.90,0.20,0.21,0.24,0.45,-0.07,1
29020,-0.62,-0.65,-0.88,0.87,0.26,0.21,0.24,0.45,-0.06,1
29040,-0.43,-0.90,-0.70,0.87,0.27,0.21,0.24,0.45,-0.05,1
29060,-0.23,-1.09,-0.56,0.89,0.33,0.21,0.24,0.44,-0.07,1
29080,0.12,-0.89,-0.35,1.04,0.47,0.21,0.24,0.45,-0.06,1
29100,0.28,-0.81,-0.15,1.13,0.43,0.21,0.24,0.45,-0.07,1
29120,0.09,-0.80,-0.19,1.12,0.28,0.21,0.24,0.45,-0.07,1
29140,-0.08,-0.71,-0.30,1.12,0.22,0.21,0.25,0.46,-0.08,1
29160,-0.25,-0.67,-0.44,1.11,0.19,0.22,0.25,0.46,-0.06,1
29180,-0.34,-0.68,-0.52,1.12,0.18,0.22,0.25,0.46,-0.07,1
29200,-0.17,-0.57,-0.42,1.08,0.25,0.22,0.25,0.47,-0.07,1
29220,-0.00,-0.57,-0.27,1.01,0.27,0.22,0.25,0.47,-0.07,1
29240,0.17,-0.55,-0.11,0.95,0.28,0.22,0.26,0.48,-0.09,1
29260,0.12,-0.49,-0.12,0.90,0.24,0.22,0.26,0.48,-0.08,1
29280,0.13,-0.35,-0.11,0.89,0.24,0.22,0.26,0.49,-0.08,1
29300,0.17,-0.21,-0.14,0.90,0.32,0.23,0.26,0.49,-0.06,1
29320,0.10,-0.01,-0.18,0.86,0.28,0.23,0.26,0.50,-0.06,1
29340,0.04,0.12,-0.27,0.84,0.31,0.24,0.26,0.50,-0.05,1
29360,-0.10,0.31,-0.36,0.83,0.26,0.25,0.27,0.51,-0.04,1
29380,-0.18,0.55,-0.48,0.87,0.30,0.25,0.27,0.52,-0.05,1
29400,-0.12,0.73,-0.51,0.88,0.38,0.25,0.27,0.52,-0.03,1
29420,-0.02,0.69,-0.46,0.85,0.45,0.25,0.28,0.52,-0.05,1
29440,0.04,0.63,-0.40,0.85,0.44,0.25,0.28,0.53,-0.06,1
29460,0.08,0.60,-0.37,0.87,0.45,0.25,0.28,0.53,-0.05,1
29480,0.05,0.49,-0.34,0.86,0.39,0.25,0.28,0.53,-0.07,1
29500,0.03,0.36,-0.31,0.81,0.34,0.25,0.29,0.54,-0.06,1
29520,0.06,0.21,-0.28,0.79,0.34,0.25,0.29,0.54,-0.07,1
29540,0.09,0.04,-0.19,0.71,0.28,0.25,0.28,0.54,-0.06,1
29560,0.08,-0.07,-0.20,0.75,0.29,0.25,0.29,0.54,-0.06,1
29580,0.05,-0.13,-0.23,0.81,0.28,0.26,0.29,0.54,-0.05,1
29600,0.03,-0.16,-0.23,0.82,0.25,0.25,0.29,0.54,-0.06,1
29620,-0.02,-0.19,-0.22,0.87,0.20,0.25,0.29,0.54,-0.06,1
29640,-0.02,-0.32,-0.18,0.87,0.16,0.25,0.29,0.54,-0.07,1
29660,0.04,-0.35,-0.12,0.86,0.16,0.25,0.29,0.54,-0.06,1
29680,0.02,-0.36,-0.16,0.88,0.18,0.24,0.29,0.53,-0.08,1
29700,-0.09,-0.43,-0.27,0.86,0.18,0.25,0.29,0.53,-0.08,1
29720,-0.08,-0.51,-0.33,0.82,0.24,0.24,0.29,0.53,-0.09,1
29740,-0.12,-0.49,-0.32,0.81,0.20,0.24,0.28,0.52,-0.08,1
29760,-0.08,-0.43,-0.33,0.87,0.25,0.23,0.28,0.51,-0.08,1
29780,-0.09,-0.42,-0.35,0.89,0.26,0.23,0.28,0.51,-0.09,1
29800,-0.13,-0.44,-0.34,0.86,0.21,0.23,0.27,0.50,-0.09,1
29820,-0.21,-0.44,-0.38,0.80,0.17,0.23,0.27,0.51,-0.09,1
29840,-0.31,-0.41,-0.50,0.72,0.19,0.22,0.27,0.50,-0.10,1
29860,-0.44,-0.30,-0.58,0.72,0.14,0.23,0.27,0.50,-0.10,1
29880,-0.39,-0.21,-0.56,0.75,0.17,0.23,0.28,0.51,-0.08,1
29900,-0.29,-0.09,-0.46,0.77,0.17,0.24,0.28,0.51,-0.08,1
29920,-0.22,0.04,-0.44,0.79,0.22,0.24,0.28,0.52,-0.08,1
29940,-0.21,0.20,-0.43,0.78,0.22,0.24,0.28,0.52,-0.08,1
29960,-0.19,0.23,-0.43,0.82,0.24,0.23,0.28,0.51,-0.09,1
29980,-0.20,0.23,-0.39,0.82,0.20,0.24,0.28,0.52,-0.09,1
30000,-0.16,0.20,-0.39,0.78,0.23,0.24,0.29,0.52,-0.10,1
30020,-0.14,0.15,-0.32,0.74,0.17,0.24,0.29,0.53,-0.09,1
30040,-0.13,0.03,-0.30,0.71,0.17,0.24,0.29,0.53,-0.08,1
30060,-0.11,-0.02,-0.28,0.71,0.17,0.25,0.29,0.53,-0.08,1
30080,-0.10,-0.04,-0.25,0.70,0.14,0.25,0.29,0.53,-0.08,1
30100,-0.09,-0.07,-0.24,0.72,0.15,0.25,0.28,0.52,-0.06,1
30120,-0.09,-0.09,-0.26,0.74,0.18,0.25,0.29,0.53,-0.07,1
30140,-0.05,-0.12,-0.24,0.77,0.19,0.25,0.29,0.53,-0.08,1
30160,-0.04,-0.12,-0.24,0.76,0.20,0.25,0.29,0.53,-0.07,1
30180,-0.10,-0.11,-0.25,0.79,0.15,0.25,0.29,0.54,-0.07,1
30200,-0.15,-0.10,-0.32,0.83,0.18,0.24,0.29,0.53,-0.09,1
30220,-0.16,-0.19,-0.34,0.77,0.19,0.24,0.29,0.53,-0.09,1
30240,-0.21,-0.19,-0.38,0.78,0.16,0.24,0.28,0.52,-0.08,1
30260,-0.20,-0.22,-0.35,0.83,0.15,0.24,0.28,0.53,-0.09,1
30280,-0.16,-0.25,-0.31,0.83,0.15,0.24,0.28,0.53,-0.09,1
30300,-0.14,-0.38,-0.28,0.79,0.14,0.24,0.29,0.53,-0.10,1
30320,-0.20,-0.42,-0.32,0.80,0.12,0.23,0.29,0.52,-0.10,1
30340,-0.24,-0.39,-0.35,0.76,0.11,0.23,0.28,0.52,-0.10,1
30360,-0.22,-0.32,-0.37,0.76,0.15,0.24,0.29,0.52,-0.10,1
30380,-0.18,-0.27,-0.36,0.76,0.17,0.23,0.29,0.51,-0.12,1
30400,-0.11,-0.21,-0.29,0.77,0.18,0.23,0.28,0.52,-0.11,1
30420,-0.05,-0.12,-0.28,0.76,0.23,0.23,0.29,0.52,-0.10,1
30440,0.02,-0.10,-0.26,0.75,0.27,0.22,0.29,0.51,-0.12,1
30460,0.02,-0.07,-0.23,0.75,0.25,0.23,0.28,0.52,-0.10,1
30480,0.03,-0.03,-0.22,0.79,0.26,0.23,0.29,0.52,-0.12,1
30500,0.02,-0.05,-0.21,0.79,0.23,0.23,0.29,0.52,-0.11,1
30520,0.02,-0.10,-0.21,0.76,0.24,0.23,0.29,0.52,-0.12,1
30540,0.01,-0.15,-0.21,0.75,0.21,0.24,0.29,0.53,-0.09,1
30560,0.03,-0.15,-0.18,0.74,0.21,0.23,0.29,0.52,-0.10,1
30580,0.06,-0.16,-0.16,0.75,0.22,0.24,0.29,0.53,-0.10,1
30600,0.06,-0.23,-0.19,0.74,0.25,0.23,0.29,0.52,-0.11,1
30620,0.04,-0.22,-0.20,0.74,0.24,0.23,0.29,0.52,-0.12,1
30640,0.08,-0.16,-0.17,0.77,0.25,0.23,0.29,0.52,-0.12,1
30660,0.09,-0.13,-0.18,0.81,0.27,0.23,0.29,0.53,-0.11,1
30680,-0.02,-0.09,-0.23,0.81,0.21,0.23,0.29,0.53,-0.11,1
30700,-0.08,-0.13,-0.27,0.79,0.19,0.24,0.29,0.53,-0.11,1
30720,-0.09,-0.14,-0.29,0.81,0.20,0.24,0.29,0.53,-0.11,1
30740,-0.06,-0.13,-0.27,0.81,0.22,0.24,0.29,0.53,-0.10,1
30760,0.01,-0.18,-0.21,0.80,0.22,0.24,0.29,0.53,-0.11,1
30780,0.05,-0.28,-0.19,0.79,0.23,0.23,0.29,0.53,-0.11,1
30800,-0.00,-0.38,-0.23,0.76,0.23,0.23,0.29,0.53,-0.11,1
30820,-0.07,-0.38,-0.30,0.71,0.22,0.24,0.29,0.53,-0.10,1
30840,-0.15,-0.34,-0.33,0.67,0.18,0.24,0.29,0.53,-0.11,1
30860,-0.14,-0.30,-0.34,0.71,0.20,0.23,0.29,0.52,-0.12,1
30880,-0.09,-0.24,-0.30,0.78,0.20,0.23,0.29,0.52,-0.13,1
30900,-0.04,-0.22,-0.24,0.79,0.20,0.23,0.29,0.52,-0.13,1
30920,-0.03,-0.17,-0.26,0.81,0.23,0.23,0.29,0.52,-0.13,1
30940,-0.03,-0.13,-0.30,0.81,0.26,0.23,0.30,0.53,-0.13,1
30960,-0.03,-0.07,-0.29,0.82,0.26,0.23,0.30,0.53,-0.13,1
30980,-0.05,-0.03,-0.29,0.81,0.25,0.23,0.30,0.52,-0.14,1
31000,-0.05,-0.04,-0.31,0.80,0.26,0.23,0.30,0.53,-0.13,1
31020,-0.05,-0.11,-0.29,0.77,0.24,0.23,0.30,0.53,-0.13,1
31040,-0.05,-0.16,-0.29,0.76,0.24,0.23,0.30,0.53,-0.13,1
31060,-0.06,-0.17,-0.32,0.72,0.25,0.23,0.30,0.53,-0.13,1
31080,-0.08,-0.19,-0.30,0.71,0.22,0.23,0.30,0.53,-0.13,1
31100,-0.09,-0.15,-0.24,0.73,0.15,0.23,0.30,0.53,-0.13,1
31120,-0.11,-0.18,-0.25,0.74,0.15,0.23,0.30,0.53,-0.13,1
31140,-0.09,-0.17,-0.24,0.78,0.15,0.23,0.30,0.53,-0.13,1
31160,-0.10,-0.16,-0.25,0.76,0.15,0.23,0.30,0.53,-0.12,1
31180,-0.09,-0.15,-0.29,0.75,0.20,0.23,0.30,0.53,-0.12,1
31200,-0.13,-0.19,-0.35,0.75,0.22,0.23,0.30,0.54,-0.13,1
31220,-0.09,-0.13,-0.32,0.73,0.23,0.23,0.30,0.53,-0.12,1
31240,-0.08,-0.14,-0.30,0.76,0.21,0.24,0.30,0.53,-0.12,1
31260,0.01,-0.12,-0.23,0.81,0.25,0.23,0.30,0.53,-0.13,1
31280,0.05,-0.20,-0.18,0.82,0.23,0.23,0.30,0.52,-0.13,1
31300,0.02,-0.27,-0.16,0.79,0.18,0.23,0.30,0.52,-0.14,1
31320,-0.05,-0.31,-0.19,0.74,0.14,0.22,0.30,0.52,-0.14,1
31340,-0.10,-0.30,-0.25,0.77,0.15,0.23,0.30,0.53,-0.13,1
31360,-0.10,-0.28,-0.25,0.74,0.16,0.23,0.30,0.52,-0.13,1
31380,-0.04,-0.21,-0.21,0.75,0.17,0.23,0.30,0.52,-0.13,1
31400,0.04,-0.19,-0.18,0.75,0.22,0.23,0.30,0.52,-0.13,1
31420,0.04,-0.18,-0.18,0.74,0.21,0.23,0.30,0.53,-0.13,1
31440,-0.04,-0.15,-0.22,0.77,0.17,0.23,0.30,0.53,-0.13,1
31460,-0.08,-0.11,-0.23,0.76,0.15,0.23,0.30,0.53,-0.13,1
31480,-0.11,-0.07,-0.24,0.75,0.14,0.23,0.30,0.53,-0.13,1
31500,-0.11,-0.12,-0.26,0.75,0.15,0.23,0.30,0.53,-0.12,1
31520,-0.09,-0.12,-0.24,0.73,0.15,0.24,0.30,0.54,-0.11,1
31540,-0.08,-0.14,-0.24,0.72,0.16,0.24,0.30,0.54,-0.11,1
31560,-0.06,-0.17,-0.25,0.70,0.19,0.24,0.30,0.54,-0.10,1
31580,-0.03,-0.20,-0.28,0.72,0.24,0.24,0.30,0.54,-0.12,1
31600,0.00,-0.17,-0.22,0.76,0.22,0.24,0.30,0.54,-0.10,1
31620,-0.01,-0.17,-0.22,0.77,0.21,0.24,0.30,0.54,-0.11,1
31640,0.04,-0.19,-0.20,0.77,0.23,0.25,0.30,0.54,-0.09,1
31660,0.00,-0.17,-0.21,0.76,0.22,0.25,0.30,0.55,-0.10,1
31680,-0.06,-0.16,-0.23,0.80,0.17,0.25,0.30,0.55,-0.09,1
31700,-0.11,-0.16,-0.28,0.79,0.17,0.25,0.30,0.54,-0.10,1
31720,-0.09,-0.16,-0.27,0.73,0.18,0.25,0.30,0.54,-0.09,1
31740,-0.13,-0.17,-0.31,0.77,0.17,0.25,0.30,0.55,-0.09,1
31760,-0.09,-0.19,-0.30,0.83,0.20,0.25,0.30,0.54,-0.09,1
31780,-0.14,-0.22,-0.29,0.81,0.15,0.25,0.30,0.55,-0.10,1
31800,-0.14,-0.34,-0.31,0.75,0.17,0.25,0.30,0.54,-0.09,1
31820,-0.18,-0.37,-0.38,0.68,0.20,0.24,0.30,0.54,-0.10,1
31840,-0.23,-0.35,-0.43,0.69,0.20,0.24,0.30,0.54,-0.10,1
31860,-0.23,-0.32,-0.39,0.70,0.17,0.25,0.30,0.55,-0.09,1
31880,-0.18,-0.26,-0.37,0.75,0.19,0.25,0.30,0.55,-0.08,1
31900,-0.15,-0.17,-0.32,0.79,0.17,0.25,0.30,0.55,-0.08,1
31920,-0.11,-0.17,-0.31,0.77,0.20,0.24,0.30,0.54,-0.10,1
31940,-0.08,-0.13,-0.30,0.80,0.22,0.25,0.30,0.55,-0.08,1
31960,-0.07,-0.13,-0.29,0.84,0.22,0.26,0.30,0.56,-0.07,1
31980,-0.07,-0.11,-0.25,0.83,0.19,0.25,0.30,0.55,-0.08,1
32000,-0.06,-0.14,-0.20,0.81,0.14,0.25,0.30,0.55,-0.08,1
32020,-0.08,-0.20,-0.22,0.70,0.14,0.25,0.30,0.55,-0.08,1
32040,-0.07,-0.21,-0.19,0.70,0.12,0.25,0.30,0.55,-0.08,1
32060,-0.03,-0.22,-0.23,0.73,0.20,0.26,0.30,0.55,-0.07,1
32080,-0.02,-0.23,-0.24,0.71,0.23,0.25,0.30,0.55,-0.08,1
32100,-0.00,-0.27,-0.23,0.72,0.23,0.26,0.30,0.56,-0.07,1
32120,-0.03,-0.23,-0.26,0.75,0.23,0.25,0.30,0.55,-0.08,1
32140,-0.01,-0.21,-0.27,0.77,0.25,0.25,0.30,0.55,-0.08,1
32160,-0.02,-0.19,-0.26,0.78,0.24,0.26,0.30,0.56,-0.07,1
32180,-0.07,-0.17,-0.29,0.75,0.22,0.25,0.30,0.55,-0.08,1
32200,-0.06,-0.19,-0.30,0.74,0.24,0.26,0.30,0.56,-0.07,1
32220,-0.07,-0.18,-0.31,0.75,0.23,0.26,0.30,0.56,-0.07,1
32240,-0.06,-0.15,-0.26,0.78,0.20,0.26,0.30,0.56,-0.07,1
32260,-0.02,-0.16,-0.23,0.83,0.22,0.26,0.30,0.56,-0.06,1
32280,-0.03,-0.28,-0.18,0.79,0.15,0.26,0.30,0.56,-0.06,1
32300,-0.04,-0.37,-0.20,0.75,0.16,0.26,0.30,0.56,-0.07,1
32320,-0.15,-0.37,-0.27,0.72,0.13,0.26,0.30,0.56,-0.07,1
32340,-0.17,-0.34,-0.32,0.74,0.15,0.25,0.30,0.55,-0.08,1
32360,-0.14,-0.30,-0.28,0.78,0.14,0.25,0.30,0.55,-0.08,1
32380,-0.07,-0.30,-0.19,0.77,0.12,0.25,0.30,0.55,-0.08,1
32400,-0.01,-0.26,-0.14,0.80,0.14,0.26,0.30,0.56,-0.07,1
32420,0.03,-0.27,-0.12,0.81,0.15,0.26,0.30,0.56,-0.07,1
32440,0.03,-0.28,-0.15,0.80,0.18,0.26,0.30,0.56,-0.07,1
32460,0.05,-0.25,-0.16,0.78,0.21,0.26,0.30,0.56,-0.07,1
32480,0.03,-0.26,-0.15,0.79,0.18,0.26,0.30,0.56,-0.07,1
